num_vertices,edge_percentage,num_edges,k_percentage,k,vertex_cover,is_vertex_cover,num_operations,num_solutions_tested,time
4,12.5,0,75.0,3,,False,0,1,0.0
4,25.0,1,75.0,3,,False,3,2,0.0
4,50.0,3,75.0,3,,False,7,3,0.0
4,75.0,4,75.0,3,,False,8,3,0.0
5,12.5,1,75.0,3,,False,3,2,0.007250547409057617
5,25.0,2,75.0,3,,False,4,2,0.0
5,50.0,5,75.0,3,"{0, 1, 2}",True,11,3,0.0
5,75.0,7,75.0,3,,False,12,3,0.0
6,12.5,1,75.0,4,,False,3,2,0.0
6,25.0,3,75.0,4,,False,9,4,0.0
6,50.0,7,75.0,4,"{0, 1, 2, 3}",True,15,4,0.0
6,75.0,11,75.0,4,"{1, 2, 4, 5}",True,19,4,0.0
7,12.5,2,75.0,5,,False,4,2,0.0
7,25.0,5,75.0,5,,False,11,4,0.0
7,50.0,10,75.0,5,,False,18,5,0.0
7,75.0,15,75.0,5,"{1, 2, 4, 5, 6}",True,25,5,0.0
8,12.5,3,75.0,6,,False,9,4,0.0
8,25.0,7,75.0,6,,False,15,5,0.0
8,50.0,14,75.0,6,,False,25,6,0.0
8,75.0,21,75.0,6,,False,32,6,0.0
9,12.5,4,75.0,6,,False,10,4,0.0
9,25.0,9,75.0,6,,False,17,5,0.0
9,50.0,18,75.0,6,"{0, 2, 3, 5, 7, 8}",True,30,6,0.0
9,75.0,27,75.0,6,,False,37,6,0.0
10,12.5,5,75.0,7,,False,15,6,0.0
10,25.0,11,75.0,7,,False,23,7,0.0
10,50.0,22,75.0,7,"{0, 1, 2, 3, 4, 6, 8}",True,36,7,0.0
10,75.0,33,75.0,7,,False,45,7,0.0
11,12.5,6,75.0,8,,False,16,6,0.0016744136810302734
11,25.0,13,75.0,8,,False,23,6,0.0
11,50.0,27,75.0,8,"{1, 2, 3, 4, 5, 7, 8, 10}",True,43,8,0.0
11,75.0,41,75.0,8,"{1, 2, 3, 4, 6, 7, 8, 10}",True,57,8,0.0
12,12.5,8,75.0,9,,False,20,7,0.0
12,25.0,16,75.0,9,,False,32,9,0.0
12,50.0,33,75.0,9,,False,49,9,0.0
12,75.0,49,75.0,9,"{1, 2, 3, 4, 7, 8, 9, 10, 11}",True,67,9,0.0
13,12.5,9,75.0,9,,False,17,5,0.0
13,25.0,19,75.0,9,"{0, 1, 4, 6, 7, 8, 9, 10, 11}",True,37,9,0.0
13,50.0,39,75.0,9,,False,54,9,0.0
13,75.0,58,75.0,9,,False,72,9,0.0
14,12.5,11,75.0,10,,False,27,9,0.0
14,25.0,22,75.0,10,,False,40,10,0.0010099411010742188
14,50.0,45,75.0,10,,False,64,10,0.0
14,75.0,68,75.0,10,,False,86,10,0.0
15,12.5,13,75.0,11,,False,27,8,0.0
15,25.0,26,75.0,11,,False,42,9,0.0
15,50.0,52,75.0,11,,False,73,11,0.0
15,75.0,78,75.0,11,,False,96,11,0.0
16,12.5,15,75.0,12,,False,33,10,0.0
16,25.0,30,75.0,12,,False,50,11,0.0
16,50.0,60,75.0,12,,False,82,12,0.0
16,75.0,90,75.0,12,,False,111,12,0.009439706802368164
17,12.5,17,75.0,12,,False,31,8,0.0
17,25.0,34,75.0,12,,False,54,11,0.0
17,50.0,68,75.0,12,,False,91,12,0.0
17,75.0,102,75.0,12,,False,120,12,0.0
18,12.5,19,75.0,13,,False,35,9,0.0
18,25.0,38,75.0,13,,False,62,13,0.0
18,50.0,76,75.0,13,,False,101,13,0.005046367645263672
18,75.0,114,75.0,13,,False,133,13,0.0
19,12.5,21,75.0,14,,False,41,11,0.0
19,25.0,42,75.0,14,"{0, 2, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17}",True,70,14,0.0
19,50.0,85,75.0,14,,False,110,14,0.005129575729370117
19,75.0,128,75.0,14,,False,150,14,0.0
20,12.5,23,75.0,15,,False,45,12,0.0
20,25.0,47,75.0,15,,False,71,13,0.0
20,50.0,95,75.0,15,,False,122,15,0.0
20,75.0,142,75.0,15,,False,166,15,0.0
21,12.5,26,75.0,15,,False,48,12,0.0
21,25.0,52,75.0,15,,False,81,15,0.0
21,50.0,105,75.0,15,,False,134,15,0.0
21,75.0,157,75.0,15,,False,174,15,0.0
22,12.5,28,75.0,16,,False,58,16,0.0
22,25.0,57,75.0,16,,False,88,16,0.0
22,50.0,115,75.0,16,,False,142,16,0.0
22,75.0,173,75.0,16,,False,196,16,0.0
23,12.5,31,75.0,17,,False,55,13,0.0
23,25.0,63,75.0,17,,False,95,17,0.0010707378387451172
23,50.0,126,75.0,17,,False,157,17,0.0
