num_vertices,edge_percentage,num_edges,k_percentage,k,vertex_cover,is_vertex_cover,num_operations,num_solutions_tested,time
4,12.5,0,75.0,3,,False,0,1,0.0
4,25.0,1,75.0,3,,False,3,1,0.0
4,50.0,3,75.0,3,"{0, 1, 3}",True,9,1,0.0
4,75.0,4,75.0,3,,False,8,1,0.0
5,12.5,1,75.0,3,,False,3,1,0.0
5,25.0,2,75.0,3,,False,6,1,0.0
5,50.0,5,75.0,3,"{0, 2, 3}",True,11,1,0.0
5,75.0,7,75.0,3,"{0, 1, 4}",True,13,1,0.0
6,12.5,1,75.0,4,,False,3,1,0.0
6,25.0,3,75.0,4,,False,7,1,0.0
6,50.0,7,75.0,4,"{1, 2, 4, 5}",True,15,1,0.0
6,75.0,11,75.0,4,"{1, 2, 4, 5}",True,19,1,0.0
7,12.5,2,75.0,5,,False,4,1,0.0
7,25.0,5,75.0,5,,False,13,1,0.0
7,50.0,10,75.0,5,"{1, 2, 3, 4, 5}",True,20,1,0.001033782958984375
7,75.0,15,75.0,5,"{1, 2, 3, 4, 6}",True,25,1,0.0
8,12.5,3,75.0,6,,False,7,1,0.0
8,25.0,7,75.0,6,,False,13,1,0.0
8,50.0,14,75.0,6,,False,24,1,0.0
8,75.0,21,75.0,6,"{1, 2, 3, 5, 6, 7}",True,33,1,0.00099945068359375
9,12.5,4,75.0,6,,False,10,1,0.0
9,25.0,9,75.0,6,,False,17,1,0.0
9,50.0,18,75.0,6,"{0, 2, 3, 4, 5, 6}",True,30,1,0.0
9,75.0,27,75.0,6,,False,370628,10000,1.3051238059997559
10,12.5,5,75.0,7,,False,13,1,0.0009980201721191406
10,25.0,11,75.0,7,,False,21,1,0.0
10,50.0,22,75.0,7,"{1, 2, 3, 4, 5, 7, 8}",True,106,3,0.0
10,75.0,33,75.0,7,"{0, 2, 3, 4, 6, 7, 8}",True,92,2,0.0009660720825195312
11,12.5,6,75.0,8,,False,16,1,0.0
11,25.0,13,75.0,8,,False,25,1,0.0010335445404052734
11,50.0,27,75.0,8,,False,41,1,0.0
11,75.0,41,75.0,8,"{1, 2, 3, 4, 6, 7, 8, 9}",True,330,6,0.0010066032409667969
12,12.5,8,75.0,9,,False,20,1,0.0
12,25.0,16,75.0,9,,False,32,1,0.0
12,50.0,33,75.0,9,,False,49,1,0.0
12,75.0,49,75.0,9,"{1, 2, 3, 4, 6, 7, 8, 10, 11}",True,133,2,0.0010006427764892578
13,12.5,9,75.0,9,,False,21,1,0.0
13,25.0,19,75.0,9,,False,31,1,0.0
13,50.0,39,75.0,9,"{1, 2, 3, 4, 6, 8, 10, 11, 12}",True,112,2,0.0011134147644042969
13,75.0,58,75.0,9,,False,722144,10000,2.526693105697632
14,12.5,11,75.0,10,,False,25,1,0.0010051727294921875
14,25.0,22,75.0,10,,False,36,1,0.0
14,50.0,45,75.0,10,"{1, 2, 3, 4, 6, 7, 8, 10, 11, 13}",True,65,1,0.0
14,75.0,68,75.0,10,,False,842683,10000,3.071092367172241
15,12.5,13,75.0,11,,False,29,1,0.0
15,25.0,26,75.0,11,,False,46,1,0.0
15,50.0,52,75.0,11,"{1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 14}",True,219,3,0.0010383129119873047
15,75.0,78,75.0,11,"{1, 2, 3, 4, 6, 7, 9, 10, 11, 13, 14}",True,8110,84,0.0309903621673584
16,12.5,15,75.0,12,,False,31,1,0.0
16,25.0,30,75.0,12,,False,50,1,0.0
16,50.0,60,75.0,12,"{0, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14}",True,329,4,0.0015783309936523438
16,75.0,90,75.0,12,,False,1102227,10000,4.067209482192993
17,12.5,17,75.0,12,,False,31,1,0.0
17,25.0,34,75.0,12,,False,113,2,0.0
17,50.0,68,75.0,12,"{0, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 16}",True,889,10,0.0034661293029785156
17,75.0,102,75.0,12,,False,1197278,10000,4.191443204879761
18,12.5,19,75.0,13,,False,35,1,0.0
18,25.0,38,75.0,13,"{0, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 17}",True,64,1,0.0
18,50.0,76,75.0,13,"{0, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16}",True,2191,22,0.00868678092956543
18,75.0,114,75.0,13,,False,1336025,10000,4.953587055206299
19,12.5,21,75.0,14,,False,39,1,0.0
19,25.0,42,75.0,14,,False,66,1,0.0
19,50.0,85,75.0,14,"{0, 1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 16, 17, 18}",True,330,3,0.00099945068359375
19,75.0,128,75.0,14,,False,1495042,10000,5.702880144119263
20,12.5,23,75.0,15,,False,47,1,0.0
20,25.0,47,75.0,15,"{2, 3, 4, 5, 7, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19}",True,77,1,0.0
20,50.0,95,75.0,15,"{0, 1, 3, 4, 5, 7, 8, 9, 12, 13, 14, 16, 17, 18, 19}",True,976,8,0.0039484500885009766
20,75.0,142,75.0,15,,False,1657407,10000,6.011724472045898
21,12.5,26,75.0,15,,False,50,1,0.0
21,25.0,52,75.0,15,,False,80,1,0.0
21,50.0,105,75.0,15,,False,1301576,10000,5.193218469619751
21,75.0,157,75.0,15,,False,1770416,10000,6.644428491592407
22,12.5,28,75.0,16,,False,52,1,0.0
22,25.0,57,75.0,16,"{0, 2, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 19, 20}",True,89,1,0.0
