num_vertices,12.5,25.0,50.0,75.0
4,0.0,0.07836699485778809,0.10330605506896973,0.1154334545135498
5,0.08815503120422363,0.1001737117767334,0.1376965045928955,0.16074633598327637
6,0.0938866138458252,0.12502527236938477,0.17803668975830078,0.22988605499267578
7,0.12331724166870117,0.15339446067810059,0.21870064735412598,0.28620243072509766
8,0.29627108573913574,0.3597073554992676,0.4779181480407715,0.5766699314117432
9,0.3304264545440674,0.4030575752258301,0.5441150665283203,0.6943280696868896
10,0.40658140182495117,0.46334290504455566,0.636582612991333,0.7852470874786377
11,0.4049186706542969,0.5260262489318848,0.8551793098449707,0.9289219379425049
12,0.44084906578063965,0.5744199752807617,0.8656280040740967,1.0759308338165283
13,0.47311854362487793,0.6368067264556885,0.9333939552307129,1.2447309494018555
14,0.5196902751922607,0.6928772926330566,1.0384492874145508,1.3498930931091309
15,0.5594997406005859,0.742199182510376,1.1443374156951904,1.561795949935913
16,0.7706224918365479,1.042454719543457,1.5168414115905762,2.0330021381378174
17,0.8073635101318359,1.1034140586853027,1.7809250354766846,2.209073781967163
18,0.9027261734008789,1.2153193950653076,1.793804407119751,2.427410840988159
19,0.9532339572906494,1.2717783451080322,1.9695947170257568,2.6478383541107178
20,0.9885070323944092,1.3699400424957275,2.195301055908203,3.089621067047119
21,1.0555181503295898,1.5215785503387451,2.367461681365967,3.2108893394470215
22,1.1224894523620605,1.622849941253662,2.57619571685791,3.4830715656280518
23,1.188246488571167,1.8900723457336426,2.765338897705078,3.8336760997772217
24,1.4581882953643799,2.1273982524871826,3.430166006088257,4.632418632507324
25,1.7050132751464844,2.276486396789551,3.585101842880249,4.994907855987549
26,1.6392083168029785,2.4230740070343018,3.9926555156707764,5.097156286239624
27,1.7356781959533691,2.56990647315979,4.071010112762451,5.758898496627808
28,1.8081028461456299,2.604688882827759,4.2812583446502686,6.13173770904541
29,1.8513896465301514,2.858363628387451,4.61051869392395,6.46087384223938
30,2.139224052429199,2.9309675693511963,4.790807247161865,6.843963861465454
31,2.058910608291626,3.131721258163452,5.12608528137207,7.246391534805298
32,2.454453468322754,3.6717631816864014,6.017773151397705,8.143242597579956
