num_vertices,edge_percentage,num_edges,k_percentage,k,vertex_cover,is_vertex_cover,num_operations,num_solutions_tested,time
4,12.5,0,50.0,2,,False,0,1,0.0
4,25.0,1,50.0,2,,False,3,1,0.0
4,50.0,3,50.0,2,"{0, 2}",True,7,1,0.0
4,75.0,4,50.0,2,"{1, 2}",True,15,2,0.0010001659393310547
5,12.5,1,50.0,2,,False,3,1,0.0
5,25.0,2,50.0,2,,False,4,1,0.0
5,50.0,5,50.0,2,"{1, 4}",True,23,3,0.0
5,75.0,7,50.0,2,,False,91860,10000,0.45476365089416504
6,12.5,1,50.0,3,,False,3,1,0.0
6,25.0,3,50.0,3,,False,7,1,0.0
6,50.0,7,50.0,3,"{1, 4, 5}",True,84,7,0.0015380382537841797
6,75.0,11,50.0,3,,False,151542,10000,0.6530451774597168
7,12.5,2,50.0,3,,False,4,1,0.0
7,25.0,5,50.0,3,"{1, 3, 5}",True,11,1,0.0
7,50.0,10,50.0,3,,False,138087,10000,0.6521952152252197
7,75.0,15,50.0,3,,False,172525,10000,0.7701168060302734
8,12.5,3,50.0,4,,False,9,1,0.0
8,25.0,7,50.0,4,"{2, 3, 6, 7}",True,15,1,0.0001125335693359375
8,50.0,14,50.0,4,,False,198031,10000,0.8762619495391846
8,75.0,21,50.0,4,,False,250004,10000,1.0063140392303467
9,12.5,4,50.0,4,,False,10,1,0.0
9,25.0,9,50.0,4,"{8, 1, 4, 6}",True,317,20,0.0009970664978027344
9,50.0,18,50.0,4,,False,218914,10000,0.978754997253418
9,75.0,27,50.0,4,,False,277804,10000,1.1521406173706055
10,12.5,5,50.0,5,,False,13,1,0.0009989738464355469
10,25.0,11,50.0,5,"{2, 3, 5, 6, 8}",True,21,1,0.0
10,50.0,22,50.0,5,,False,281945,10000,1.2126221656799316
10,75.0,33,50.0,5,,False,361171,10000,1.492438793182373
11,12.5,6,50.0,5,"{1, 2, 6, 8, 10}",True,16,1,0.0
11,25.0,13,50.0,5,"{2, 3, 4, 6, 8}",True,169,8,0.0
11,50.0,27,50.0,5,,False,315949,10000,1.3883063793182373
11,75.0,41,50.0,5,,False,406070,10000,1.7290303707122803
12,12.5,8,50.0,6,"{0, 2, 3, 8, 10, 11}",True,20,1,0.0
12,25.0,16,50.0,6,"{1, 2, 3, 4, 7, 11}",True,28,1,0.0
12,50.0,33,50.0,6,,False,392220,10000,1.6927640438079834
12,75.0,49,50.0,6,,False,505993,10000,2.122032642364502
13,12.5,9,50.0,6,,False,19,1,0.0
13,25.0,19,50.0,6,"{1, 2, 3, 4, 8, 11}",True,176,6,0.0010135173797607422
13,50.0,39,50.0,6,,False,420415,10000,1.8711864948272705
13,75.0,58,50.0,6,,False,552446,10000,2.3626863956451416
14,12.5,11,50.0,7,,False,23,1,0.0009999275207519531
14,25.0,22,50.0,7,"{0, 2, 3, 8, 10, 11, 13}",True,71,2,0.0
14,50.0,45,50.0,7,,False,508440,10000,2.2662272453308105
14,75.0,68,50.0,7,,False,672347,10000,2.7517526149749756
15,12.5,13,50.0,7,,False,77,3,0.0
15,25.0,26,50.0,7,,False,358737,10000,1.8445713520050049
15,50.0,52,50.0,7,,False,541829,10000,2.4908852577209473
15,75.0,78,50.0,7,,False,726249,10000,3.1190755367279053
16,12.5,15,50.0,8,,False,27,1,0.0
16,25.0,30,50.0,8,,False,426457,10000,2.0949690341949463
16,50.0,60,50.0,8,,False,640714,10000,2.8468196392059326
16,75.0,90,50.0,8,,False,859819,10000,3.6229140758514404
17,12.5,17,50.0,8,,False,62,2,0.0
17,25.0,34,50.0,8,,False,449896,10000,2.2611966133117676
17,50.0,68,50.0,8,,False,686084,10000,3.1958296298980713
17,75.0,102,50.0,8,,False,926504,10000,3.9693856239318848
18,12.5,19,50.0,9,"{3, 4, 5, 7, 8, 9, 12, 16, 17}",True,37,1,0.0
18,25.0,38,50.0,9,,False,508381,10000,2.5333449840545654
18,50.0,76,50.0,9,,False,792668,10000,3.6071367263793945
18,75.0,114,50.0,9,,False,1065589,10000,4.587368011474609
19,12.5,21,50.0,9,"{0, 5, 6, 7, 9, 14, 15, 16, 17}",True,261,7,0.0010311603546142578
