num_vertices,edge_percentage,num_edges,k_percentage,k,vertex_cover,is_vertex_cover,num_operations,num_solutions_tested,time
4,12.5,0,75.0,3,,False,0,1,0.0
4,25.0,1,75.0,3,,False,3,1,0.0
4,50.0,3,75.0,3,,False,7,1,0.0
4,75.0,4,75.0,3,,False,8,1,0.0
5,12.5,1,75.0,3,,False,3,1,0.0
5,25.0,2,75.0,3,,False,6,1,0.0
5,50.0,5,75.0,3,,False,9,1,0.0
5,75.0,7,75.0,3,"{1, 3, 4}",True,13,1,0.0
6,12.5,1,75.0,4,,False,3,1,0.0
6,25.0,3,75.0,4,,False,7,1,0.0
6,50.0,7,75.0,4,"{0, 1, 2, 3}",True,15,1,0.0
6,75.0,11,75.0,4,"{1, 2, 4, 5}",True,19,1,0.0
7,12.5,2,75.0,5,,False,4,1,0.0
7,25.0,5,75.0,5,,False,13,1,0.0
7,50.0,10,75.0,5,,False,18,1,0.0
7,75.0,15,75.0,5,"{1, 2, 3, 4, 5}",True,25,1,0.0009992122650146484
8,12.5,3,75.0,6,,False,7,1,0.0
8,25.0,7,75.0,6,,False,15,1,0.0
8,50.0,14,75.0,6,"{0, 2, 3, 4, 5, 6}",True,26,1,0.0
8,75.0,21,75.0,6,"{0, 1, 2, 3, 4, 7}",True,33,1,0.0
9,12.5,4,75.0,6,,False,10,1,0.0
9,25.0,9,75.0,6,,False,19,1,0.0
9,50.0,18,75.0,6,"{0, 2, 3, 4, 5, 6}",True,59,2,0.0
9,75.0,27,75.0,6,,False,370627,10000,1.2662160396575928
10,12.5,5,75.0,7,,False,13,1,0.0
10,25.0,11,75.0,7,,False,23,1,0.0
10,50.0,22,75.0,7,"{1, 2, 3, 5, 7, 8, 9}",True,70,2,0.001035451889038086
10,75.0,33,75.0,7,"{0, 2, 3, 4, 6, 7, 8}",True,93,2,0.0
11,12.5,6,75.0,8,,False,16,1,0.0
11,25.0,13,75.0,8,,False,25,1,0.0
11,50.0,27,75.0,8,,False,41,1,0.0
11,75.0,41,75.0,8,"{1, 2, 3, 4, 6, 7, 8, 9}",True,718,13,0.0030078887939453125
12,12.5,8,75.0,9,,False,18,1,0.0
12,25.0,16,75.0,9,,False,32,1,0.0010001659393310547
12,50.0,33,75.0,9,"{0, 1, 2, 3, 4, 5, 6, 8, 10}",True,51,1,0.0
12,75.0,49,75.0,9,"{1, 2, 3, 4, 7, 8, 9, 10, 11}",True,67,1,0.0
13,12.5,9,75.0,9,,False,21,1,0.0
13,25.0,19,75.0,9,,False,35,1,0.0
13,50.0,39,75.0,9,"{1, 2, 3, 4, 7, 8, 9, 11, 12}",True,224,4,0.0010344982147216797
13,75.0,58,75.0,9,,False,722287,10000,2.5955703258514404
14,12.5,11,75.0,10,,False,23,1,0.0010447502136230469
14,25.0,22,75.0,10,,False,36,1,0.0
14,50.0,45,75.0,10,,False,190,3,0.0009951591491699219
14,75.0,68,75.0,10,,False,842599,10000,3.043342351913452
15,12.5,13,75.0,11,,False,29,1,0.0
15,25.0,26,75.0,11,,False,46,1,0.0
15,50.0,52,75.0,11,,False,143,2,0.0010395050048828125
15,75.0,78,75.0,11,"{1, 2, 3, 4, 6, 7, 9, 10, 11, 13, 14}",True,3185,33,0.011703252792358398
16,12.5,15,75.0,12,,False,27,1,0.0
16,25.0,30,75.0,12,,False,52,1,0.0
16,50.0,60,75.0,12,"{0, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15}",True,167,2,0.001001596450805664
16,75.0,90,75.0,12,,False,1102215,10000,3.903808116912842
17,12.5,17,75.0,12,,False,31,1,0.0
17,25.0,34,75.0,12,"{0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14}",True,58,1,0.0
17,50.0,68,75.0,12,"{0, 1, 2, 3, 6, 7, 9, 10, 11, 12, 13, 14}",True,2580,29,0.010194540023803711
17,75.0,102,75.0,12,,False,1197102,10000,4.279437065124512
18,12.5,19,75.0,13,,False,37,1,0.0
18,25.0,38,75.0,13,,False,62,1,0.0009999275207519531
18,50.0,76,75.0,13,"{0, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14}",True,1687,17,0.006157398223876953
18,75.0,114,75.0,13,,False,1336020,10000,4.777236700057983
19,12.5,21,75.0,14,,False,39,1,0.0
19,25.0,42,75.0,14,"{3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18}",True,70,1,0.0
19,50.0,85,75.0,14,"{0, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 16, 18}",True,3188,29,0.012721061706542969
19,75.0,128,75.0,14,,False,1495158,10000,5.454175233840942
20,12.5,23,75.0,15,,False,47,1,0.0
20,25.0,47,75.0,15,"{0, 2, 3, 4, 5, 6, 9, 10, 12, 13, 15, 16, 17, 18, 19}",True,77,1,0.0009946823120117188
20,50.0,95,75.0,15,"{0, 2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 16, 17, 18, 19}",True,976,8,0.0025413036346435547
20,75.0,142,75.0,15,,False,1657469,10000,6.071720123291016
21,12.5,26,75.0,15,,False,50,1,0.0
21,25.0,52,75.0,15,,False,80,1,0.0
21,50.0,105,75.0,15,,False,1301608,10000,5.136814832687378
21,75.0,157,75.0,15,,False,1770540,10000,6.7470128536224365
22,12.5,28,75.0,16,,False,54,1,0.000537872314453125
22,25.0,57,75.0,16,,False,87,1,0.0
