num_vertices,edge_percentage,num_edges,k_percentage,k,vertex_cover,is_vertex_cover,num_operations,num_solutions_tested,time
4,12.5,0,25.0,1,,False,0,1,0.0
4,25.0,1,25.0,1,{2},True,3,1,0.0
4,50.0,3,25.0,1,,False,36642,10000,0.22640752792358398
4,75.0,4,25.0,1,,False,42427,10000,0.26750898361206055
5,12.5,1,25.0,1,{1},True,3,1,0.0
5,25.0,2,25.0,1,{1},True,7,2,0.0
5,50.0,5,25.0,1,,False,41921,10000,0.2816274166107178
5,75.0,7,25.0,1,,False,50002,10000,0.31624650955200195
6,12.5,1,25.0,1,{5},True,3,1,0.0
6,25.0,3,25.0,1,,False,36703,10000,0.2809295654296875
6,50.0,7,25.0,1,,False,47241,10000,0.3326539993286133
6,75.0,11,25.0,1,,False,59026,10000,0.40737247467041016
7,12.5,2,25.0,1,{5},True,10,3,0.0
7,25.0,5,25.0,1,,False,44059,10000,0.3243875503540039
7,50.0,10,25.0,1,,False,51978,10000,0.39629101753234863
7,75.0,15,25.0,1,,False,65900,10000,0.47487306594848633
8,12.5,3,25.0,2,"{2, 6}",True,7,1,0.0
8,25.0,7,25.0,2,,False,81967,10000,0.46111297607421875
8,50.0,14,25.0,2,,False,111635,10000,0.6088986396789551
8,75.0,21,25.0,2,,False,141240,10000,0.7134828567504883
9,12.5,4,25.0,2,,False,67532,10000,0.4343678951263428
9,25.0,9,25.0,2,,False,85144,10000,0.49741196632385254
9,50.0,18,25.0,2,,False,121137,10000,0.6881523132324219
9,75.0,27,25.0,2,,False,154054,10000,0.8116624355316162
10,12.5,5,25.0,2,,False,66487,10000,0.4631175994873047
10,25.0,11,25.0,2,,False,92530,10000,0.5821712017059326
10,50.0,22,25.0,2,,False,130440,10000,0.7674787044525146
10,75.0,33,25.0,2,,False,166934,10000,1.0282628536224365
11,12.5,6,25.0,2,,False,68522,10000,0.5287625789642334
11,25.0,13,25.0,2,,False,100031,10000,0.6367206573486328
11,50.0,27,25.0,2,,False,146536,10000,0.8652606010437012
11,75.0,41,25.0,2,,False,186081,10000,1.0983452796936035
12,12.5,8,25.0,3,,False,111181,10000,0.6883597373962402
12,25.0,16,25.0,3,,False,151194,10000,0.816730260848999
12,50.0,33,25.0,3,,False,223263,10000,1.1906828880310059
12,75.0,49,25.0,3,,False,287764,10000,1.4885923862457275
13,12.5,9,25.0,3,,False,119108,10000,0.7237644195556641
13,25.0,19,25.0,3,,False,163651,10000,0.9267041683197021
13,50.0,39,25.0,3,,False,236394,10000,1.3345794677734375
13,75.0,58,25.0,3,,False,311347,10000,1.6164543628692627
14,12.5,11,25.0,3,,False,121246,10000,0.780571460723877
14,25.0,22,25.0,3,,False,175425,10000,0.9917261600494385
14,50.0,45,25.0,3,,False,254555,10000,1.4699208736419678
14,75.0,68,25.0,3,,False,335848,10000,1.8601021766662598
15,12.5,13,25.0,3,,False,128405,10000,0.8460371494293213
15,25.0,26,25.0,3,,False,175808,10000,1.0984718799591064
