num_vertices,12.5,25.0,50.0,75.0
4,0,3,7,8
5,3,6,11,12
6,3,7,15,19
7,6,11,20,24
8,9,17,24,33
9,10,21,30,37
10,13,21,35,44
11,16,27,42,55
12,20,32,48,65
13,21,35,53,73
14,25,36,65,83
15,29,42,71,99
16,31,50,82,111
17,33,56,89,121
18,41,60,98,134
19,41,66,110,148
20,43,71,119,166
21,48,82,133,179
22,52,89,143,199
23,59,93,153,213
24,66,104,166,232
25,67,110,177,247
26,76,119,191,271
27,77,125,207,288
28,79,136,226,310
29,90,138,232,326
30,94,150,247,347
31,94,157,269,378
32,104,170,285,398
33,110,174,294,419
34,116,186,314,449
35,120,198,332,472
36,126,203,354,500
37,135,212,363,526
38,137,227,384,554
39,148,240,404,581
40,151,250,433,612
41,161,261,451,632
42,168,266,466,663
43,168,272,494,702
44,178,293,516,737
45,187,304,533,764
46,196,320,556,794
47,199,329,579,836
48,209,348,616,871
49,217,354,624,899
50,223,367,654,935
51,235,389,681,981
52,237,393,705,1014
53,248,410,720,1045
54,256,427,759,1082
55,266,439,781,1132
56,275,452,811,1175
57,279,461,835,1209
58,288,479,863,1250
59,297,495,892,1292
60,311,513,915,1346
61,315,511,952,1371
62,323,542,983,1429
63,333,562,1009,1475
64,346,583,1049,1520
65,353,594,1074,1560
66,362,602,1109,1609
67,370,626,1143,1660
68,382,647,1178,1707
69,388,663,1208,1747
70,398,679,1231,1803
71,405,705,1277,1866
72,421,713,1313,1910
73,427,739,1353,1965
74,443,762,1381,2014
75,450,786,1417,2072
76,465,787,1457,2128
77,467,812,1490,2176
78,485,813,1530,2236
79,494,839,1566,2281
80,502,880,1606,2348
81,515,889,1656,2382
82,524,918,1695,2448
83,542,935,1732,2529
84,551,960,1771,2590
85,565,974,1801,2641
86,575,992,1854,2709
87,581,1012,1897,2764
88,597,1046,1938,2831
89,608,1052,1979,2881
90,623,1089,2012,2957
91,628,1112,2063,3025
92,649,1143,2098,3093
93,653,1151,2146,3132
94,670,1182,2203,3211
95,685,1203,2252,3291
96,694,1227,2287,3351
97,706,1264,2345,3419
98,721,1286,2376,3495
99,743,1299,2431,3570
100,750,1335,2494,3647
101,746,1339,2516,3693
102,774,1374,2573,3780
103,785,1399,2606,3855
104,802,1424,2670,3932
105,825,1452,2706,3999
106,832,1483,2775,4081
107,846,1513,2836,4144
108,862,1543,2878,4242
109,873,1556,2939,4307
110,884,1587,2994,4381
111,904,1616,3035,4452
112,914,1646,3086,4552
113,930,1659,3129,4613
114,942,1694,3200,4703
115,955,1720,3252,4775
116,984,1763,3310,4879
117,998,1786,3351,4928
118,997,1797,3403,5040
119,1018,1847,3484,5132
120,1037,1871,3561,5213
121,1044,1889,3561,5277
122,1060,1929,3619,5363
123,1077,1969,3721,5481
124,1103,1993,3782,5554
125,1113,2012,3845,5628
126,1133,2052,3903,5743
127,1140,2089,3971,5828
128,1174,2117,4011,5929
129,1179,2155,4062,5990
130,1212,2194,4142,6086
131,1211,2208,4224,6196
132,1240,2238,4248,6302
133,1239,2250,4333,6371
134,1255,2302,4384,6482
135,1282,2326,4475,6574
136,1311,2376,4516,6652
137,1304,2395,4574,6754
138,1341,2442,4645,6860
139,1347,2470,4724,6958
140,1384,2513,4787,7065
141,1380,2530,4837,7158
142,1410,2573,4913,7252
143,1419,2626,4979,7368
144,1452,2662,5052,7464
145,1464,2671,5124,7556
146,1483,2707,5195,7656
147,1504,2757,5252,7775
148,1524,2791,5356,7876
149,1540,2814,5407,7972
150,1568,2858,5453,8073
151,1577,2892,5543,8209
152,1604,2935,5625,8331
153,1609,2978,5699,8409
154,1637,3003,5746,8530
155,1662,3063,5809,8626
156,1673,3083,5918,8731
157,1702,3126,5975,8831
158,1704,3155,6086,8956
159,1738,3187,6170,9075
160,1762,3267,6213,9196
161,1767,3266,6281,9258
162,1792,3312,6351,9422
163,1816,3374,6455,9537
164,1853,3413,6512,9684
165,1847,3437,6596,9742
166,1876,3483,6680,9885
167,1906,3546,6763,9989
168,1923,3563,6869,10130
169,1935,3600,6887,10228
170,1953,3662,6987,10342
171,2011,3667,7071,10492
172,2017,3748,7172,10617
173,2043,3758,7253,10705
174,2063,3798,7327,10828
175,2084,3830,7424,10971
176,2095,3895,7541,11106
177,2121,3933,7577,11221
178,2131,3989,7668,11335
179,2162,4014,7740,11467
180,2185,4077,7837,11602
181,2217,4098,7921,11736
182,2214,4167,7980,11837
183,2260,4204,8087,12005
184,2287,4270,8153,12141
185,2274,4275,8258,12238
186,2321,4359,8381,12375
187,2354,4387,8474,12527
188,2362,4448,8553,12654
189,2396,4481,8609,12791
190,2412,4499,8688,12900
191,2441,4555,8810,13043
192,2466,4627,8901,13177
193,2495,4624,8952,13336
194,2508,4716,9073,13456
195,2542,4760,9195,13622
196,2572,4819,9264,13767
197,2552,4881,9359,13850
198,2626,4894,9457,14019
199,2646,4941,9540,14172
200,2655,4982,9655,14278
201,2677,5031,9720,14429
202,2728,5087,9837,14595
203,2753,5144,9912,14769
204,2763,5200,10052,14884
205,2785,5233,10137,15021
206,2807,5290,10229,15161
207,2840,5363,10329,15327
208,2862,5405,10420,15465
209,2885,5421,10496,15600
210,2941,5480,10609,15723
211,2945,5545,10718,15881
212,2992,5594,10809,16080
213,2997,5685,10903,16192
214,3009,5663,11051,16350
215,3055,5720,11138,16543
216,3072,5810,11248,16646
217,3112,5834,11305,16823
218,3131,5891,11435,16962
219,3141,5916,11550,17134
220,3182,6005,11659,17300
221,3232,6064,11751,17434
222,3223,6112,11831,17582
223,3274,6159,11918,17778
224,3288,6218,12087,17942
225,3338,6277,12169,18043
226,3350,6332,12256,18231
227,3382,6380,12431,18384
228,3422,6423,12480,18564
229,3441,6484,12610,18708
230,3462,6583,12701,18846
231,3493,6594,12826,19036
232,3534,6668,12957,19224
233,3562,6700,13048,19320
234,3584,6738,13174,19531
235,3606,6818,13264,19708
236,3623,6895,13365,19869
237,3661,6904,13455,20014
238,3688,7001,13595,20199
239,3735,7045,13692,20371
240,3790,7110,13849,20559
241,3763,7189,13936,20679
242,3812,7237,14040,20861
243,3854,7294,14140,21056
244,3893,7347,14277,21234
245,3893,7415,14386,21346
246,3959,7441,14492,21542
247,3970,7539,14622,21750
248,4024,7587,14784,21966
249,4030,7614,14869,22091
250,4067,7719,14939,22251
251,4084,7762,15114,22437
252,4123,7847,15225,22674
253,4154,7881,15346,22795
254,4166,7937,15462,22973
255,4238,7986,15588,23191
256,4285,8074,15716,23370
