num_vertices,edge_percentage,num_edges,k_percentage,k,vertex_cover,is_vertex_cover,num_operations,num_solutions_tested,time
4,12.5,0,50.0,2,,False,0,1,0.0
4,25.0,1,50.0,2,,False,3,2,0.0
4,50.0,3,50.0,2,"{1, 2}",True,7,2,0.0
4,75.0,4,50.0,2,,False,7,2,0.0010004043579101562
5,12.5,1,50.0,2,,False,3,2,0.0
5,25.0,2,50.0,2,,False,4,2,0.0
5,50.0,5,50.0,2,,False,8,2,0.0
5,75.0,7,50.0,2,,False,9,2,0.0
6,12.5,1,50.0,3,,False,3,2,0.0
6,25.0,3,50.0,3,,False,7,3,0.0
6,50.0,7,50.0,3,,False,11,3,0.0
6,75.0,11,50.0,3,,False,15,3,0.0
7,12.5,2,50.0,3,,False,4,2,0.0
7,25.0,5,50.0,3,"{1, 2, 3}",True,11,3,0.0
7,50.0,10,50.0,3,,False,15,3,0.0
7,75.0,15,50.0,3,,False,17,3,0.0
8,12.5,3,50.0,4,,False,9,4,0.0
8,25.0,7,50.0,4,,False,14,4,0.0
8,50.0,14,50.0,4,,False,20,4,0.0
8,75.0,21,50.0,4,,False,26,4,0.0
9,12.5,4,50.0,4,"{2, 3, 4, 7}",True,12,4,0.0
9,25.0,9,50.0,4,,False,15,4,0.0
9,50.0,18,50.0,4,,False,21,4,0.0
9,75.0,27,50.0,4,,False,27,4,0.0
10,12.5,5,50.0,5,,False,13,5,0.0
10,25.0,11,50.0,5,,False,20,5,0.0
10,50.0,22,50.0,5,,False,27,5,0.0
10,75.0,33,50.0,5,,False,36,5,0.0
11,12.5,6,50.0,5,,False,14,5,0.0
11,25.0,13,50.0,5,,False,21,5,0.0
11,50.0,27,50.0,5,,False,30,5,0.0010013580322265625
11,75.0,41,50.0,5,,False,39,5,0.0
12,12.5,8,50.0,6,"{0, 2, 4, 6, 7, 8}",True,20,6,0.0
12,25.0,16,50.0,6,"{1, 3, 4, 7, 10, 11}",True,28,6,0.0
12,50.0,33,50.0,6,,False,42,6,0.0009996891021728516
12,75.0,49,50.0,6,,False,49,6,0.0
13,12.5,9,50.0,6,"{1, 3, 4, 8, 10, 11}",True,21,6,0.0
13,25.0,19,50.0,6,,False,26,6,0.0009987354278564453
13,50.0,39,50.0,6,,False,41,6,0.0
13,75.0,58,50.0,6,,False,55,6,0.0
14,12.5,11,50.0,7,,False,23,7,0.0010001659393310547
14,25.0,22,50.0,7,,False,35,7,0.0
14,50.0,45,50.0,7,,False,51,7,0.0
14,75.0,68,50.0,7,,False,66,7,0.0009987354278564453
15,12.5,13,50.0,7,,False,25,7,0.0
15,25.0,26,50.0,7,,False,37,7,0.0
15,50.0,52,50.0,7,,False,56,7,0.0010008811950683594
15,75.0,78,50.0,7,,False,74,7,0.0
16,12.5,15,50.0,8,,False,29,8,0.0
16,25.0,30,50.0,8,,False,44,8,0.0
16,50.0,60,50.0,8,,False,65,8,0.0
16,75.0,90,50.0,8,,False,86,8,0.0009984970092773438
17,12.5,17,50.0,8,,False,31,8,0.0
17,25.0,34,50.0,8,,False,48,8,0.0
17,50.0,68,50.0,8,,False,66,8,0.0
17,75.0,102,50.0,8,,False,96,8,0.0015044212341308594
18,12.5,19,50.0,9,,False,33,8,0.0
18,25.0,38,50.0,9,,False,52,9,0.0
18,50.0,76,50.0,9,,False,84,9,0.0
18,75.0,114,50.0,9,,False,110,9,0.0
