num_vertices,edge_percentage,num_edges,k_percentage,k,vertex_cover,is_vertex_cover,num_operations,num_solutions_tested,time
4,12.5,0,25.0,1,,False,0,1,0.0
4,25.0,1,25.0,1,{2},True,3,1,0.0
4,50.0,3,25.0,1,,False,4,1,0.0
4,75.0,4,25.0,1,,False,4,1,0.0
5,12.5,1,25.0,1,{1},True,3,1,0.0
5,25.0,2,25.0,1,,False,3,1,0.0
5,50.0,5,25.0,1,,False,3,1,0.0
5,75.0,7,25.0,1,,False,5,1,0.0
6,12.5,1,25.0,1,{2},True,3,1,0.0
6,25.0,3,25.0,1,,False,3,1,0.0
6,50.0,7,25.0,1,,False,4,1,0.0
6,75.0,11,25.0,1,,False,5,1,0.0
7,12.5,2,25.0,1,,False,3,1,0.0
7,25.0,5,25.0,1,,False,5,1,0.0
7,50.0,10,25.0,1,,False,6,1,0.0
7,75.0,15,25.0,1,,False,7,1,0.0
8,12.5,3,25.0,2,,False,6,2,0.0
8,25.0,7,25.0,2,,False,7,2,0.0
8,50.0,14,25.0,2,,False,10,2,0.0
8,75.0,21,25.0,2,,False,13,2,0.0
9,12.5,4,25.0,2,,False,6,2,0.0
9,25.0,9,25.0,2,,False,7,2,0.0
9,50.0,18,25.0,2,,False,13,2,0.0
9,75.0,27,25.0,2,,False,17,2,0.0
10,12.5,5,25.0,2,,False,6,2,0.0
10,25.0,11,25.0,2,,False,8,2,0.0
10,50.0,22,25.0,2,,False,14,2,0.0
10,75.0,33,25.0,2,,False,16,2,0.0
11,12.5,6,25.0,2,,False,7,2,0.0
11,25.0,13,25.0,2,,False,10,2,0.0
11,50.0,27,25.0,2,,False,17,2,0.0
11,75.0,41,25.0,2,,False,19,2,0.0
12,12.5,8,25.0,3,,False,10,3,0.010046005249023438
12,25.0,16,25.0,3,,False,17,3,0.0
12,50.0,33,25.0,3,,False,21,3,0.0
12,75.0,49,25.0,3,,False,27,3,0.0
13,12.5,9,25.0,3,,False,13,3,0.0
13,25.0,19,25.0,3,,False,13,3,0.0
13,50.0,39,25.0,3,,False,27,3,0.0
13,75.0,58,25.0,3,,False,31,3,0.0
14,12.5,11,25.0,3,,False,11,3,0.0
14,25.0,22,25.0,3,,False,17,3,0.0
14,50.0,45,25.0,3,,False,26,3,0.0
14,75.0,68,25.0,3,,False,31,3,0.0
15,12.5,13,25.0,3,,False,13,3,0.0
15,25.0,26,25.0,3,,False,16,3,0.0
15,50.0,52,25.0,3,,False,24,3,0.0
15,75.0,78,25.0,3,,False,40,3,0.0
16,12.5,15,25.0,4,,False,13,4,0.0
16,25.0,30,25.0,4,,False,22,4,0.0
16,50.0,60,25.0,4,,False,35,4,0.0
16,75.0,90,25.0,4,,False,47,4,0.0
17,12.5,17,25.0,4,,False,20,4,0.0
17,25.0,34,25.0,4,,False,27,4,0.0
17,50.0,68,25.0,4,,False,41,4,0.0
17,75.0,102,25.0,4,,False,51,4,0.0
18,12.5,19,25.0,4,,False,20,4,0.0
18,25.0,38,25.0,4,,False,28,4,0.0
