num_vertices,12.5,25.0,50.0,75.0
227,2707,5073,9859,14602
228,2764,5104,9994,14866
229,2761,5163,10040,14895
230,2798,5203,10211,15042
231,2766,5263,10150,15184
232,2822,5328,10305,15345
233,2808,5289,10451,15401
234,2849,5364,10479,15642
235,2886,5409,10546,15703
236,2914,5438,10649,15893
237,2897,5486,10750,15967
238,2945,5533,10811,16135
239,2963,5643,10952,16208
240,2954,5605,11013,16399
241,3033,5703,11067,16515
242,3019,5762,11176,16700
243,3066,5774,11261,16810
244,3102,5790,11463,16970
245,3070,5966,11411,16993
246,3117,5985,11644,17218
247,3115,5994,11653,17400
248,3160,6095,11821,17500
249,3181,6071,11865,17653
250,3281,6129,11939,17774
251,3228,6188,11999,17893
252,3311,6259,12211,18101
253,3295,6303,12206,18172
254,3313,6324,12314,18366
255,3310,6365,12410,18429
256,3353,6437,12571,18624
