num_vertices,12.5,25.0,50.0,75.0
4,0,3,7,8
5,3,6,8,9
6,3,7,12,16
7,4,10,14,18
8,7,15,20,25
9,10,15,22,28
10,13,21,28,36
11,16,23,31,40
12,18,26,40,49
13,19,29,41,58
14,23,35,52,66
15,26,36,56,75
16,30,42,62,86
17,30,45,71,95
18,37,51,82,108
19,38,54,83,113
20,42,61,98,130
21,45,60,109,136
22,48,72,108,154
23,51,75,117,163
24,54,84,132,185
25,57,81,135,193
26,62,94,154,213
27,66,96,162,225
28,73,98,177,245
29,75,111,182,251
30,83,114,197,283
31,81,129,208,294
32,91,135,219,314
33,92,137,230,329
34,92,143,248,343
35,99,146,260,360
36,100,165,281,396
37,110,161,291,410
38,115,182,311,439
39,118,190,324,453
40,123,200,335,483
41,128,190,355,496
42,135,212,372,530
43,137,214,368,550
44,145,225,407,578
45,152,230,420,590
46,156,241,451,643
47,158,257,459,644
48,167,275,473,686
49,178,280,497,711
50,169,302,521,743
51,170,286,550,783
52,199,315,559,812
53,199,330,560,836
54,194,344,614,873
55,215,334,616,891
56,214,340,641,929
57,217,366,645,958
58,233,380,671,996
59,233,384,691,1012
60,236,418,727,1073
61,250,406,748,1082
62,259,426,776,1146
63,256,436,792,1160
64,270,444,825,1201
65,267,463,848,1237
66,277,491,884,1283
67,286,497,891,1305
68,304,506,932,1377
69,309,511,942,1393
70,306,541,1015,1438
71,329,541,976,1479
72,323,575,1052,1518
73,334,573,1061,1549
74,351,586,1103,1592
75,359,595,1123,1626
76,346,621,1117,1703
77,355,620,1165,1725
78,382,655,1225,1776
79,380,664,1236,1806
80,384,706,1268,1868
81,400,712,1286,1915
82,400,727,1327,1950
83,414,730,1365,1985
84,433,754,1398,2059
85,444,758,1439,2090
86,456,772,1454,2165
87,446,800,1497,2199
88,465,828,1536,2243
89,477,812,1566,2291
90,480,851,1619,2347
91,494,882,1652,2362
92,499,903,1669,2476
93,500,913,1711,2496
94,529,938,1756,2576
95,537,953,1742,2606
96,540,970,1836,2682
97,548,981,1835,2698
98,570,1015,1896,2790
99,574,1038,1907,2827
100,586,1026,1979,2884
101,595,1073,1991,2940
102,609,1091,2059,2997
103,624,1113,2081,3070
104,638,1152,2153,3116
105,656,1167,2186,3170
106,658,1162,2205,3249
107,656,1193,2246,3306
108,678,1199,2300,3379
109,687,1218,2320,3423
110,699,1228,2370,3509
111,706,1245,2427,3531
112,729,1287,2468,3645
113,726,1293,2491,3661
114,727,1374,2557,3759
115,744,1363,2600,3806
116,766,1376,2614,3869
117,773,1379,2686,3946
118,809,1436,2714,4010
119,793,1459,2752,4078
120,821,1461,2808,4178
121,825,1520,2849,4186
122,834,1543,2924,4292
123,835,1526,2936,4349
124,876,1596,2972,4446
125,865,1614,3037,4490
126,888,1623,3129,4600
127,891,1634,3148,4607
128,927,1685,3210,4725
129,930,1671,3269,4778
130,960,1726,3313,4880
131,958,1738,3367,4897
132,974,1769,3423,4988
133,989,1784,3442,5072
134,1002,1845,3531,5183
135,1006,1862,3526,5199
136,1035,1903,3619,5310
137,1041,1899,3647,5363
138,1076,1946,3712,5480
139,1062,1911,3736,5510
140,1086,1995,3806,5605
141,1122,1990,3848,5698
142,1120,2062,3908,5786
143,1124,2063,3963,5824
144,1135,2122,4022,5936
145,1142,2138,4078,6036
146,1172,2173,4138,6132
147,1173,2163,4147,6201
148,1202,2230,4232,6267
149,1232,2232,4264,6330
150,1266,2309,4358,6468
151,1262,2310,4391,6476
152,1288,2331,4504,6647
153,1254,2315,4529,6669
154,1309,2383,4590,6786
155,1277,2427,4613,6872
156,1318,2465,4720,6949
157,1344,2462,4707,7027
158,1345,2535,4841,7157
159,1357,2533,4875,7189
160,1377,2575,4894,7345
161,1420,2561,5002,7433
162,1439,2594,5098,7521
163,1463,2647,5108,7621
164,1456,2676,5206,7697
165,1487,2682,5283,7806
166,1444,2772,5289,7882
167,1480,2793,5363,7954
168,1526,2817,5428,8109
169,1552,2878,5497,8144
170,1551,2918,5591,8281
171,1540,2928,5597,8313
172,1591,2964,5749,8475
173,1625,3005,5749,8534
174,1663,3046,5836,8686
175,1629,3072,5902,8741
176,1654,3060,5972,8921
177,1671,3136,6015,8920
178,1730,3166,6111,9123
179,1691,3203,6195,9139
180,1752,3214,6239,9288
181,1726,3265,6303,9339
182,1771,3288,6351,9506
183,1782,3342,6402,9533
184,1828,3369,6564,9668
185,1829,3424,6543,9733
186,1823,3472,6709,9879
187,1889,3491,6677,9989
188,1879,3537,6805,10098
189,1858,3549,6809,10168
190,1890,3652,6970,10332
191,1932,3608,7010,10423
192,1989,3633,7102,10521
193,1942,3676,7161,10631
194,1961,3720,7259,10779
195,2016,3723,7328,10875
196,2022,3831,7383,10955
197,2031,3861,7459,11067
198,2077,3883,7565,11234
199,2091,3944,7603,11288
200,2085,3968,7754,11450
201,2101,3992,7752,11508
202,2147,4045,7858,11657
203,2162,4082,7859,11693
204,2215,4137,8028,11828
205,2239,4169,8007,11984
206,2214,4168,8181,12105
207,2242,4237,8177,12181
208,2309,4299,8327,12344
209,2293,4327,8339,12376
210,2313,4384,8485,12564
211,2326,4394,8531,12657
212,2358,4477,8621,12824
213,2348,4460,8661,12898
214,2367,4526,8806,13067
215,2395,4562,8795,13132
216,2461,4642,9005,13340
217,2489,4625,9063,13360
218,2477,4710,9122,13591
219,2502,4703,9220,13632
220,2513,4820,9296,13832
221,2538,4842,9369,13892
222,2556,4860,9531,14063
223,2589,4859,9541,14176
224,2589,4980,9609,14373
225,2661,5019,9651,14379
226,2636,5075,9879,14583
227,2662,5076,9849,14692
228,2680,5138,9921,14841
229,2710,5143,10015,14869
230,2762,5207,10096,15122
231,2727,5225,10253,15171
232,2796,5273,10322,15327
233,2798,5358,10384,15424
234,2838,5413,10509,15591
235,2886,5447,10536,15726
236,2922,5474,10688,15875
237,2891,5500,10700,15896
238,2953,5596,10861,16162
239,2913,5619,10914,16226
240,2989,5649,10987,16476
241,3020,5677,11036,16466
242,2998,5777,11204,16698
243,3049,5746,11284,16775
244,3111,5900,11441,16942
245,3085,5880,11478,17105
246,3110,5915,11555,17240
247,3102,6040,11659,17294
248,3186,6021,11774,17524
249,3176,6061,11824,17570
250,3235,6141,11922,17840
251,3232,6111,12043,17970
252,3260,6302,12143,18086
253,3277,6272,12281,18231
254,3305,6363,12356,18357
255,3324,6326,12366,18446
256,3393,6432,12609,18636
