num_vertices,edge_percentage,num_edges,k_percentage,k,vertex_cover,is_vertex_cover,num_operations,num_solutions_tested,time
4,12.5,0,50.0,2,,False,0,1,0.0
4,25.0,1,50.0,2,,False,3,2,0.0
4,50.0,3,50.0,2,,False,6,2,0.0
4,75.0,4,50.0,2,,False,7,2,0.0
5,12.5,1,50.0,2,,False,3,2,0.0
5,25.0,2,50.0,2,,False,4,2,0.0
5,50.0,5,50.0,2,,False,7,2,0.0
5,75.0,7,50.0,2,,False,10,2,0.0
6,12.5,1,50.0,3,,False,3,2,0.0
6,25.0,3,50.0,3,,False,7,3,0.0
6,50.0,7,50.0,3,,False,12,3,0.0
6,75.0,11,50.0,3,,False,15,3,0.0
7,12.5,2,50.0,3,,False,4,2,0.0
7,25.0,5,50.0,3,"{0, 3, 5}",True,11,3,0.0
7,50.0,10,50.0,3,,False,15,3,0.0
7,75.0,15,50.0,3,,False,17,3,0.0
8,12.5,3,50.0,4,,False,7,3,0.0
8,25.0,7,50.0,4,"{2, 3, 4, 6}",True,15,4,0.0
8,50.0,14,50.0,4,,False,20,4,0.0
8,75.0,21,50.0,4,,False,27,4,0.0
9,12.5,4,50.0,4,"{2, 3, 4, 6}",True,12,4,0.0
9,25.0,9,50.0,4,,False,16,4,0.0
9,50.0,18,50.0,4,,False,23,4,0.0032258033752441406
9,75.0,27,50.0,4,,False,27,4,0.0
10,12.5,5,50.0,5,"{0, 2, 3, 4, 7}",True,15,5,0.0
10,25.0,11,50.0,5,,False,20,5,0.0
10,50.0,22,50.0,5,,False,28,5,0.0010075569152832031
10,75.0,33,50.0,5,,False,35,5,0.0
11,12.5,6,50.0,5,"{0, 1, 2, 7, 10}",True,16,5,0.0
11,25.0,13,50.0,5,,False,20,5,0.0009982585906982422
11,50.0,27,50.0,5,,False,28,5,0.0
11,75.0,41,50.0,5,,False,40,5,0.0
12,12.5,8,50.0,6,,False,19,6,0.0009996891021728516
12,25.0,16,50.0,6,,False,27,6,0.0
12,50.0,33,50.0,6,,False,39,6,0.0
12,75.0,49,50.0,6,,False,50,6,0.0009999275207519531
13,12.5,9,50.0,6,,False,19,6,0.0
13,25.0,19,50.0,6,,False,29,6,0.0
13,50.0,39,50.0,6,,False,43,6,0.0004017353057861328
13,75.0,58,50.0,6,,False,55,6,0.0
14,12.5,11,50.0,7,,False,23,7,0.0
14,25.0,22,50.0,7,,False,35,7,0.0015063285827636719
14,50.0,45,50.0,7,,False,51,7,0.0
14,75.0,68,50.0,7,,False,67,7,0.0
15,12.5,13,50.0,7,"{2, 3, 4, 5, 7, 8, 11}",True,27,7,0.0
15,25.0,26,50.0,7,,False,35,7,0.0
15,50.0,52,50.0,7,,False,55,7,0.0
15,75.0,78,50.0,7,,False,70,7,0.0
16,12.5,15,50.0,8,,False,27,7,0.0
16,25.0,30,50.0,8,,False,42,8,0.0
16,50.0,60,50.0,8,,False,65,8,0.0
16,75.0,90,50.0,8,,False,82,8,0.0
17,12.5,17,50.0,8,"{0, 3, 5, 7, 8, 9, 11, 14}",True,33,8,0.003963947296142578
17,25.0,34,50.0,8,,False,46,8,0.0
17,50.0,68,50.0,8,,False,71,8,0.0
17,75.0,102,50.0,8,,False,93,8,0.0010037422180175781
18,12.5,19,50.0,9,"{3, 4, 5, 6, 7, 9, 13, 14, 16}",True,37,9,0.0
18,25.0,38,50.0,9,,False,52,9,0.0
