num_vertices,edge_percentage,num_edges,k_percentage,k,vertex_cover,is_vertex_cover,num_operations,num_solutions_tested,time
4,12.5,0,75.0,3,,False,0,1,0.0
4,25.0,1,75.0,3,,False,3,1,0.0
4,50.0,3,75.0,3,,False,7,1,0.0010004043579101562
4,75.0,4,75.0,3,,False,8,1,0.0
5,12.5,1,75.0,3,,False,3,1,0.0
5,25.0,2,75.0,3,,False,4,1,0.0005030632019042969
5,50.0,5,75.0,3,,False,9,1,0.0
5,75.0,7,75.0,3,"{0, 1, 2}",True,25,2,0.0
6,12.5,1,75.0,4,,False,3,1,0.0
6,25.0,3,75.0,4,,False,7,1,0.0
6,50.0,7,75.0,4,"{0, 2, 3, 5}",True,15,1,0.0
6,75.0,11,75.0,4,"{1, 3, 4, 5}",True,37,2,0.0010035037994384766
7,12.5,2,75.0,5,,False,6,1,0.0
7,25.0,5,75.0,5,,False,11,1,0.0
7,50.0,10,75.0,5,"{0, 1, 4, 5, 6}",True,20,1,0.0
7,75.0,15,75.0,5,"{0, 1, 2, 3, 5}",True,25,1,0.0010080337524414062
8,12.5,3,75.0,6,,False,9,1,0.0
8,25.0,7,75.0,6,,False,15,1,0.0
8,50.0,14,75.0,6,"{1, 2, 3, 4, 5, 7}",True,26,1,0.0
8,75.0,21,75.0,6,"{0, 1, 2, 3, 5, 6}",True,97,3,0.0
9,12.5,4,75.0,6,,False,10,1,0.0
9,25.0,9,75.0,6,,False,17,1,0.0
9,50.0,18,75.0,6,"{1, 2, 3, 5, 7, 8}",True,59,2,0.0
9,75.0,27,75.0,6,,False,370625,10000,1.2948665618896484
10,12.5,5,75.0,7,,False,13,1,0.0
10,25.0,11,75.0,7,,False,23,1,0.0
10,50.0,22,75.0,7,"{1, 2, 3, 4, 5, 6, 8}",True,36,1,0.0
10,75.0,33,75.0,7,"{0, 2, 3, 4, 6, 7, 8}",True,1261,28,0.004506349563598633
11,12.5,6,75.0,8,,False,14,1,0.0
11,25.0,13,75.0,8,,False,27,1,0.0
11,50.0,27,75.0,8,"{1, 2, 3, 4, 5, 7, 8, 10}",True,126,3,0.0015034675598144531
11,75.0,41,75.0,8,"{1, 2, 3, 4, 7, 8, 9, 10}",True,387,7,0.0010042190551757812
12,12.5,8,75.0,9,,False,18,1,0.0
12,25.0,16,75.0,9,,False,26,1,0.0
12,50.0,33,75.0,9,"{1, 2, 3, 4, 5, 6, 7, 10, 11}",True,51,1,0.0
12,75.0,49,75.0,9,"{1, 2, 3, 4, 6, 7, 8, 10, 11}",True,67,1,0.0009999275207519531
13,12.5,9,75.0,9,,False,17,1,0.0
13,25.0,19,75.0,9,,False,67,2,0.0009996891021728516
13,50.0,39,75.0,9,"{1, 2, 3, 4, 5, 6, 8, 10, 12}",True,167,3,0.0
13,75.0,58,75.0,9,,False,722100,10000,2.5559568405151367
14,12.5,11,75.0,10,,False,27,1,0.0
14,25.0,22,75.0,10,,False,38,1,0.0005095005035400391
14,50.0,45,75.0,10,"{1, 2, 3, 4, 6, 7, 9, 10, 11, 13}",True,128,2,0.0
14,75.0,68,75.0,10,,False,842751,10000,2.9703052043914795
15,12.5,13,75.0,11,,False,27,1,0.0
15,25.0,26,75.0,11,"{1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 14}",True,48,1,0.0
15,50.0,52,75.0,11,"{0, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14}",True,74,1,0.0
15,75.0,78,75.0,11,"{1, 2, 3, 4, 6, 7, 9, 10, 11, 13, 14}",True,1734,18,0.007060050964355469
16,12.5,15,75.0,12,,False,31,1,0.0
16,25.0,30,75.0,12,,False,52,1,0.0
16,50.0,60,75.0,12,"{0, 2, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15}",True,84,1,0.0010051727294921875
16,75.0,90,75.0,12,,False,1102426,10000,3.94856595993042
17,12.5,17,75.0,12,,False,33,1,0.0009989738464355469
17,25.0,34,75.0,12,,False,54,1,0.0
17,50.0,68,75.0,12,"{0, 1, 2, 3, 6, 7, 9, 11, 12, 13, 14, 16}",True,1782,20,0.0071125030517578125
17,75.0,102,75.0,12,,False,1196993,10000,4.280406713485718
18,12.5,19,75.0,13,,False,35,1,0.001001119613647461
18,25.0,38,75.0,13,,False,60,1,0.0
18,50.0,76,75.0,13,"{0, 2, 3, 5, 8, 9, 10, 12, 13, 14, 15, 16, 17}",True,102,1,0.0009970664978027344
18,75.0,114,75.0,13,,False,1336142,10000,4.817123174667358
19,12.5,21,75.0,14,,False,43,1,0.0
19,25.0,42,75.0,14,,False,66,1,0.0
19,50.0,85,75.0,14,"{0, 1, 2, 3, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16}",True,113,1,0.0
19,75.0,128,75.0,14,,False,1494798,10000,5.456133127212524
20,12.5,23,75.0,15,,False,45,1,0.0
20,25.0,47,75.0,15,,False,75,1,0.0
20,50.0,95,75.0,15,"{0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 16, 19}",True,486,4,0.0020034313201904297
20,75.0,142,75.0,15,,False,1657349,10000,6.049471139907837
21,12.5,26,75.0,15,,False,48,1,0.0005028247833251953
21,25.0,52,75.0,15,,False,80,1,0.0
21,50.0,105,75.0,15,,False,1301283,10000,5.252622365951538
21,75.0,157,75.0,15,,False,1770632,10000,6.633959054946899
22,12.5,28,75.0,16,,False,52,1,0.0
