num_vertices,edge_percentage,num_edges,k_percentage,k,vertex_cover,is_vertex_cover,num_operations,num_solutions_tested,time
4,12.5,0,50.0,2,,False,0,1,0.0
4,25.0,1,50.0,2,,False,3,1,0.0
4,50.0,3,50.0,2,"{1, 3}",True,7,1,0.0
4,75.0,4,50.0,2,"{1, 3}",True,15,2,0.0
5,12.5,1,50.0,2,,False,3,1,0.0
5,25.0,2,50.0,2,,False,4,1,0.0
5,50.0,5,50.0,2,"{1, 4}",True,16,2,0.0
5,75.0,7,50.0,2,,False,91770,10000,0.4249277114868164
6,12.5,1,50.0,3,,False,3,1,0.0
6,25.0,3,50.0,3,,False,7,1,0.0
6,50.0,7,50.0,3,"{1, 4, 5}",True,37,3,0.0
6,75.0,11,50.0,3,,False,151482,10000,0.6229543685913086
7,12.5,2,50.0,3,,False,6,1,0.0
7,25.0,5,50.0,3,,False,9,1,0.0010275840759277344
7,50.0,10,50.0,3,,False,138265,10000,0.6109402179718018
7,75.0,15,50.0,3,,False,172755,10000,0.7045204639434814
8,12.5,3,50.0,4,,False,7,1,0.0
8,25.0,7,50.0,4,"{0, 1, 4, 6}",True,15,1,0.0
8,50.0,14,50.0,4,,False,198044,10000,0.8044044971466064
8,75.0,21,50.0,4,,False,250002,10000,0.9338510036468506
9,12.5,4,50.0,4,"{1, 3, 4, 6}",True,12,1,0.0
9,25.0,9,50.0,4,"{8, 1, 4, 6}",True,33,2,0.0
9,50.0,18,50.0,4,,False,219177,10000,0.9265005588531494
9,75.0,27,50.0,4,,False,277781,10000,1.091829538345337
10,12.5,5,50.0,5,"{2, 3, 4, 7, 8}",True,15,1,0.0
10,25.0,11,50.0,5,"{2, 3, 5, 7, 8}",True,100,5,0.0
10,50.0,22,50.0,5,,False,281843,10000,1.1509487628936768
10,75.0,33,50.0,5,,False,361159,10000,1.356748342514038
11,12.5,6,50.0,5,"{0, 2, 3, 6, 10}",True,16,1,0.0
11,25.0,13,50.0,5,"{2, 3, 7, 8, 10}",True,86,4,0.0
11,50.0,27,50.0,5,,False,315955,10000,1.2699010372161865
11,75.0,41,50.0,5,,False,406263,10000,1.5764105319976807
12,12.5,8,50.0,6,,False,18,1,0.0
12,25.0,16,50.0,6,,False,26,1,0.0
12,50.0,33,50.0,6,,False,392232,10000,1.5544772148132324
12,75.0,49,50.0,6,,False,505947,10000,1.889136552810669
13,12.5,9,50.0,6,,False,19,1,0.0005450248718261719
13,25.0,19,50.0,6,"{1, 3, 4, 7, 10, 11}",True,89,3,0.0
13,50.0,39,50.0,6,,False,420620,10000,1.782531499862671
13,75.0,58,50.0,6,,False,552161,10000,2.1357855796813965
14,12.5,11,50.0,7,"{0, 1, 3, 8, 10, 11, 13}",True,25,1,0.0
14,25.0,22,50.0,7,"{1, 3, 7, 8, 10, 11, 13}",True,71,2,0.001039743423461914
14,50.0,45,50.0,7,,False,508458,10000,2.0217621326446533
14,75.0,68,50.0,7,,False,672365,10000,2.575498580932617
15,12.5,13,50.0,7,"{1, 2, 3, 4, 5, 6, 11}",True,53,2,0.0
15,25.0,26,50.0,7,,False,358813,10000,1.7187914848327637
15,50.0,52,50.0,7,,False,542195,10000,2.235025405883789
15,75.0,78,50.0,7,,False,726263,10000,2.8581769466400146
16,12.5,15,50.0,8,"{3, 5, 6, 7, 9, 11, 12, 13}",True,31,1,0.0
16,25.0,30,50.0,8,,False,426499,10000,1.9078433513641357
16,50.0,60,50.0,8,,False,640454,10000,2.6082890033721924
16,75.0,90,50.0,8,,False,859931,10000,3.3481104373931885
17,12.5,17,50.0,8,,False,31,1,0.0
17,25.0,34,50.0,8,,False,449471,10000,2.055612325668335
17,50.0,68,50.0,8,,False,686232,10000,2.85512375831604
17,75.0,102,50.0,8,,False,926163,10000,3.6027824878692627
18,12.5,19,50.0,9,"{3, 4, 5, 6, 7, 11, 14, 16, 17}",True,37,1,0.0
18,25.0,38,50.0,9,,False,508271,10000,2.4676196575164795
18,50.0,76,50.0,9,,False,792987,10000,3.262833833694458
18,75.0,114,50.0,9,,False,1065454,10000,4.277406454086304
