num_vertices,12.5,25.0,50.0,75.0
4,0,3,7,8
5,3,6,11,13
6,3,7,13,19
7,6,11,18,25
8,7,15,49,33
9,10,19,30,370552
10,13,23,36,585
11,18,25,43,222
12,18,26,49,652
13,21,37,57,722237
14,23,38,129,842502
15,27,42,285,1645
16,29,50,84,1102020
17,31,115,894,1197409
18,37,62,3070,1336068
19,43,66,993,1494890
20,45,75,855,1657615
21,50,80,1302175,1770541
22,52,177,80531,1949525
23,57,191,10066,2128225
24,58,103,1688025,2330398
25,65,875,1782321,2468000
26,76,236,1922973,2667857
27,75,127,530386,2888612
28,81,405,2230832,3106769
29,86,562,2334064,3264401
30,94,1050,2501530,3506019
31,98,1271,2672722,3748306
32,98,1012,2847079,4003231
