num_vertices,edge_percentage,num_edges,k_percentage,k,vertex_cover,is_vertex_cover,num_operations,num_solutions_tested,time
4,12.5,0,75.0,3,,False,0,1,0.0
4,25.0,1,75.0,3,,False,3,1,0.0
4,50.0,3,75.0,3,,False,7,1,0.0
4,75.0,4,75.0,3,,False,8,1,0.0
5,12.5,1,75.0,3,,False,3,1,0.0
5,25.0,2,75.0,3,,False,4,1,0.001001596450805664
5,50.0,5,75.0,3,"{0, 2, 3}",True,11,1,0.0
5,75.0,7,75.0,3,"{0, 1, 2}",True,13,1,0.0
6,12.5,1,75.0,4,,False,3,1,0.0010020732879638672
6,25.0,3,75.0,4,,False,7,1,0.0
6,50.0,7,75.0,4,"{0, 2, 3, 5}",True,15,1,0.0
6,75.0,11,75.0,4,"{0, 1, 2, 5}",True,19,1,0.0
7,12.5,2,75.0,5,,False,6,1,0.0
7,25.0,5,75.0,5,,False,11,1,0.0
7,50.0,10,75.0,5,,False,18,1,0.0
7,75.0,15,75.0,5,"{0, 1, 2, 5, 6}",True,25,1,0.0
8,12.5,3,75.0,6,,False,9,1,0.0
8,25.0,7,75.0,6,,False,15,1,0.0010073184967041016
8,50.0,14,75.0,6,,False,24,1,0.0
8,75.0,21,75.0,6,"{1, 2, 3, 5, 6, 7}",True,65,2,0.0
9,12.5,4,75.0,6,,False,12,1,0.0
9,25.0,9,75.0,6,"{0, 2, 3, 4, 5, 7}",True,21,1,0.0
9,50.0,18,75.0,6,"{0, 2, 3, 5, 6, 8}",True,30,1,0.0
9,75.0,27,75.0,6,,False,370507,10000,1.3488669395446777
10,12.5,5,75.0,7,,False,13,1,0.0
10,25.0,11,75.0,7,,False,21,1,0.0
10,50.0,22,75.0,7,"{0, 2, 3, 5, 7, 8, 9}",True,36,1,0.0009379386901855469
10,75.0,33,75.0,7,"{0, 2, 3, 4, 6, 7, 8}",True,680,15,0.002000093460083008
11,12.5,6,75.0,8,,False,14,1,0.0
11,25.0,13,75.0,8,,False,25,1,0.0
11,50.0,27,75.0,8,,False,41,1,0.0
11,75.0,41,75.0,8,"{0, 2, 3, 4, 6, 7, 8, 10}",True,333,6,0.000993490219116211
12,12.5,8,75.0,9,,False,20,1,0.0
12,25.0,16,75.0,9,,False,30,1,0.0
12,50.0,33,75.0,9,,False,49,1,0.0
12,75.0,49,75.0,9,"{0, 2, 3, 4, 6, 7, 8, 10, 11}",True,846,13,0.003032684326171875
13,12.5,9,75.0,9,,False,19,1,0.0
13,25.0,19,75.0,9,,False,33,1,0.0015380382537841797
13,50.0,39,75.0,9,"{1, 2, 3, 4, 5, 6, 8, 10, 12}",True,549,10,0.0019526481628417969
13,75.0,58,75.0,9,,False,722316,10000,2.663393259048462
14,12.5,11,75.0,10,,False,23,1,0.0
14,25.0,22,75.0,10,,False,38,1,0.0
14,50.0,45,75.0,10,,False,63,1,0.0010066032409667969
14,75.0,68,75.0,10,,False,842701,10000,2.9996612071990967
15,12.5,13,75.0,11,,False,29,1,0.0
15,25.0,26,75.0,11,"{0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 14}",True,48,1,0.0
15,50.0,52,75.0,11,"{0, 1, 2, 3, 6, 7, 9, 10, 11, 13, 14}",True,146,2,0.001508474349975586
15,75.0,78,75.0,11,"{1, 2, 3, 4, 6, 7, 9, 10, 11, 13, 14}",True,6187,64,0.022703170776367188
16,12.5,15,75.0,12,,False,31,1,0.0
16,25.0,30,75.0,12,,False,50,1,0.0
16,50.0,60,75.0,12,"{0, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15}",True,166,2,0.0
16,75.0,90,75.0,12,,False,1102206,10000,4.016606330871582
17,12.5,17,75.0,12,,False,33,1,0.0009701251983642578
17,25.0,34,75.0,12,"{0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15}",True,58,1,0.0
17,50.0,68,75.0,12,"{0, 1, 2, 3, 5, 6, 7, 9, 11, 12, 13, 16}",True,2140,24,0.00851297378540039
17,75.0,102,75.0,12,,False,1197484,10000,4.445889234542847
18,12.5,19,75.0,13,,False,37,1,0.0010311603546142578
18,25.0,38,75.0,13,"{2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16}",True,64,1,0.0
18,50.0,76,75.0,13,"{0, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14}",True,1988,20,0.007576704025268555
18,75.0,114,75.0,13,,False,1335987,10000,5.018524408340454
19,12.5,21,75.0,14,,False,41,1,0.0
19,25.0,42,75.0,14,,False,66,1,0.0012683868408203125
19,50.0,85,75.0,14,"{2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16}",True,990,9,0.0029976367950439453
19,75.0,128,75.0,14,,False,1494724,10000,5.668606758117676
20,12.5,23,75.0,15,,False,43,1,0.0
20,25.0,47,75.0,15,,False,75,1,0.0
20,50.0,95,75.0,15,"{0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 19}",True,983,8,0.004000425338745117
20,75.0,142,75.0,15,,False,1657480,10000,6.54376745223999
21,12.5,26,75.0,15,,False,48,1,0.0010004043579101562
21,25.0,52,75.0,15,"{2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 17, 19, 20}",True,82,1,0.0
21,50.0,105,75.0,15,,False,1301753,10000,5.322480916976929
21,75.0,157,75.0,15,,False,1770732,10000,7.065943002700806
22,12.5,28,75.0,16,,False,54,1,0.0
