num_vertices,edge_percentage,num_edges,k_percentage,k,vertex_cover,is_vertex_cover,num_operations,num_solutions_tested,time
4,12.5,0,50.0,2,,False,0,1,0.0
4,25.0,1,50.0,2,,False,3,1,0.0
4,50.0,3,50.0,2,"{0, 2}",True,7,1,0.0
4,75.0,4,50.0,2,"{1, 3}",True,8,1,0.0
5,12.5,1,50.0,2,,False,3,1,0.0
5,25.0,2,50.0,2,"{0, 1}",True,6,1,0.0
5,50.0,5,50.0,2,"{1, 4}",True,17,2,0.0
5,75.0,7,50.0,2,,False,91849,10000,0.4297342300415039
6,12.5,1,50.0,3,,False,3,1,0.0
6,25.0,3,50.0,3,,False,7,1,0.0
6,50.0,7,50.0,3,"{1, 4, 5}",True,59,5,0.0
6,75.0,11,50.0,3,,False,151517,10000,0.6088607311248779
7,12.5,2,50.0,3,,False,4,1,0.0
7,25.0,5,50.0,3,"{0, 1, 5}",True,11,1,0.0
7,50.0,10,50.0,3,,False,138284,10000,0.8038175106048584
7,75.0,15,50.0,3,,False,172586,10000,0.6963949203491211
8,12.5,3,50.0,4,,False,9,1,0.0
8,25.0,7,50.0,4,"{1, 2, 3, 6}",True,15,1,0.0
8,50.0,14,50.0,4,,False,198072,10000,0.8176975250244141
8,75.0,21,50.0,4,,False,249889,10000,0.9219863414764404
9,12.5,4,50.0,4,,False,10,1,0.0
9,25.0,9,50.0,4,"{8, 1, 4, 6}",True,342,22,0.0020046234130859375
9,50.0,18,50.0,4,,False,219318,10000,0.8892006874084473
9,75.0,27,50.0,4,,False,277778,10000,1.093963623046875
10,12.5,5,50.0,5,,False,13,1,0.0
10,25.0,11,50.0,5,"{2, 3, 5, 6, 8}",True,61,3,0.0
10,50.0,22,50.0,5,,False,281833,10000,1.124819278717041
10,75.0,33,50.0,5,,False,360867,10000,1.3855807781219482
11,12.5,6,50.0,5,,False,14,1,0.0
11,25.0,13,50.0,5,"{2, 3, 4, 7, 8}",True,65,3,0.000997781753540039
11,50.0,27,50.0,5,,False,316119,10000,1.326702356338501
11,75.0,41,50.0,5,,False,405931,10000,1.6598827838897705
12,12.5,8,50.0,6,"{1, 2, 3, 7, 10, 11}",True,20,1,0.0
12,25.0,16,50.0,6,"{0, 1, 4, 7, 10, 11}",True,106,4,0.0010008811950683594
12,50.0,33,50.0,6,,False,392545,10000,1.5850698947906494
12,75.0,49,50.0,6,,False,506123,10000,1.8872559070587158
13,12.5,9,50.0,6,,False,19,1,0.0
13,25.0,19,50.0,6,"{0, 2, 3, 4, 8, 11}",True,148,5,0.0006248950958251953
13,50.0,39,50.0,6,,False,420394,10000,1.7839689254760742
13,75.0,58,50.0,6,,False,551909,10000,2.163301706314087
14,12.5,11,50.0,7,,False,47,2,0.0
14,25.0,22,50.0,7,"{1, 2, 3, 8, 10, 11, 13}",True,71,2,0.0009996891021728516
14,50.0,45,50.0,7,,False,508045,10000,2.063077926635742
14,75.0,68,50.0,7,,False,672318,10000,2.5631682872772217
15,12.5,13,50.0,7,"{0, 1, 4, 7, 10, 11, 13}",True,27,1,0.0
15,25.0,26,50.0,7,,False,359204,10000,1.6702206134796143
15,50.0,52,50.0,7,,False,542293,10000,2.232949733734131
15,75.0,78,50.0,7,,False,725918,10000,2.9326460361480713
16,12.5,15,50.0,8,"{3, 5, 7, 8, 9, 10, 11, 14}",True,31,1,0.0
16,25.0,30,50.0,8,,False,426141,10000,1.8816545009613037
16,50.0,60,50.0,8,,False,640864,10000,2.6216914653778076
16,75.0,90,50.0,8,,False,859798,10000,3.2699689865112305
17,12.5,17,50.0,8,"{3, 5, 7, 8, 9, 10, 12, 16}",True,33,1,0.0
17,25.0,34,50.0,8,,False,450045,10000,2.06947660446167
17,50.0,68,50.0,8,,False,685807,10000,2.8576056957244873
17,75.0,102,50.0,8,,False,925573,10000,3.8176825046539307
18,12.5,19,50.0,9,,False,35,1,0.0
18,25.0,38,50.0,9,,False,508742,10000,2.334902286529541
18,50.0,76,50.0,9,,False,793463,10000,3.3650319576263428
18,75.0,114,50.0,9,,False,1065636,10000,4.265718460083008
