num_vertices,edge_percentage,num_edges,k_percentage,k,vertex_cover,is_vertex_cover,num_operations,num_solutions_tested,time
4,12.5,0,50.0,2,,False,0,1,0.0
4,25.0,1,50.0,2,,False,3,1,0.0
4,50.0,3,50.0,2,"{1, 2}",True,7,1,0.0
4,75.0,4,50.0,2,"{1, 2}",True,8,1,0.0
5,12.5,1,50.0,2,,False,3,1,0.0
5,25.0,2,50.0,2,,False,4,1,0.0
5,50.0,5,50.0,2,"{1, 4}",True,17,2,0.0
5,75.0,7,50.0,2,,False,91924,10000,0.47537827491760254
6,12.5,1,50.0,3,,False,3,1,0.0
6,25.0,3,50.0,3,,False,7,1,0.0
6,50.0,7,50.0,3,"{1, 4, 5}",True,73,6,0.0
6,75.0,11,50.0,3,,False,151481,10000,0.6689879894256592
7,12.5,2,50.0,3,,False,4,1,0.0
7,25.0,5,50.0,3,"{1, 3, 5}",True,11,1,0.0
7,50.0,10,50.0,3,,False,138271,10000,0.6085069179534912
7,75.0,15,50.0,3,,False,172566,10000,0.7512271404266357
8,12.5,3,50.0,4,,False,7,1,0.0
8,25.0,7,50.0,4,"{2, 3, 4, 7}",True,15,1,0.0
8,50.0,14,50.0,4,,False,197974,10000,0.8466179370880127
8,75.0,21,50.0,4,,False,249960,10000,0.9515328407287598
9,12.5,4,50.0,4,,False,10,1,0.0
9,25.0,9,50.0,4,"{0, 1, 4, 6}",True,48,3,0.0
9,50.0,18,50.0,4,,False,219059,10000,0.9802665710449219
9,75.0,27,50.0,4,,False,277990,10000,1.1193304061889648
10,12.5,5,50.0,5,,False,13,1,0.0010046958923339844
10,25.0,11,50.0,5,"{2, 3, 5, 6, 8}",True,81,4,0.0
10,50.0,22,50.0,5,,False,281744,10000,1.1587700843811035
10,75.0,33,50.0,5,,False,361052,10000,1.4055354595184326
11,12.5,6,50.0,5,"{0, 2, 3, 6, 10}",True,16,1,0.0
11,25.0,13,50.0,5,"{0, 2, 3, 4, 7}",True,23,1,0.0
11,50.0,27,50.0,5,,False,315803,10000,1.3434772491455078
11,75.0,41,50.0,5,,False,405989,10000,1.7499010562896729
12,12.5,8,50.0,6,,False,18,1,0.0
12,25.0,16,50.0,6,"{1, 2, 3, 4, 7, 11}",True,54,2,0.0009772777557373047
12,50.0,33,50.0,6,,False,392398,10000,1.6896770000457764
12,75.0,49,50.0,6,,False,505865,10000,2.0756640434265137
13,12.5,9,50.0,6,,False,19,1,0.0009982585906982422
13,25.0,19,50.0,6,"{1, 3, 4, 7, 10, 11}",True,317,11,0.0010027885437011719
13,50.0,39,50.0,6,,False,420559,10000,1.8928754329681396
13,75.0,58,50.0,6,,False,552603,10000,2.329610586166382
14,12.5,11,50.0,7,,False,23,1,0.0
14,25.0,22,50.0,7,,False,68,2,0.0
14,50.0,45,50.0,7,,False,508154,10000,2.292696475982666
14,75.0,68,50.0,7,,False,672709,10000,2.8361406326293945
15,12.5,13,50.0,7,"{1, 3, 4, 6, 10, 11, 13}",True,27,1,0.0
15,25.0,26,50.0,7,,False,359046,10000,1.726027250289917
15,50.0,52,50.0,7,,False,541818,10000,2.404378652572632
15,75.0,78,50.0,7,,False,726589,10000,3.057035207748413
16,12.5,15,50.0,8,,False,29,1,0.0010023117065429688
16,25.0,30,50.0,8,,False,426533,10000,2.248995542526245
16,50.0,60,50.0,8,,False,640598,10000,2.8133578300476074
16,75.0,90,50.0,8,,False,860030,10000,3.578962564468384
17,12.5,17,50.0,8,,False,63,2,0.0
17,25.0,34,50.0,8,,False,449800,10000,2.15633487701416
17,50.0,68,50.0,8,,False,686398,10000,2.9113950729370117
17,75.0,102,50.0,8,,False,926199,10000,3.7209742069244385
18,12.5,19,50.0,9,,False,69,2,0.0
18,25.0,38,50.0,9,,False,508311,10000,2.475517988204956
18,50.0,76,50.0,9,,False,792804,10000,3.35733962059021
18,75.0,114,50.0,9,,False,1065330,10000,4.469186782836914
19,12.5,21,50.0,9,"{3, 6, 7, 9, 10, 14, 15, 16, 17}",True,484,13,0.0025119781494140625
19,25.0,42,50.0,9,,False,532426,10000,2.831369638442993
19,50.0,85,50.0,9,,False,834787,10000,4.014852046966553
