num_vertices,edge_percentage,num_edges,k_percentage,k,vertex_cover,is_vertex_cover,num_operations,num_solutions_tested,time
4,12.5,0,25.0,1,,False,0,1,0.0
4,25.0,1,25.0,1,{1},True,3,1,0.0
4,50.0,3,25.0,1,,False,36723,10000,0.23591876029968262
4,75.0,4,25.0,1,,False,42484,10000,0.24586057662963867
5,12.5,1,25.0,1,{2},True,3,1,0.0
5,25.0,2,25.0,1,{1},True,4,1,0.0
5,50.0,5,25.0,1,,False,42064,10000,0.2943079471588135
5,75.0,7,25.0,1,,False,50135,10000,0.3288912773132324
6,12.5,1,25.0,1,{5},True,3,1,0.0
6,25.0,3,25.0,1,,False,36632,10000,0.2706620693206787
6,50.0,7,25.0,1,,False,47144,10000,0.35416746139526367
6,75.0,11,25.0,1,,False,59088,10000,0.42167186737060547
7,12.5,2,25.0,1,{5},True,13,4,0.0
7,25.0,5,25.0,1,,False,43983,10000,0.3145942687988281
7,50.0,10,25.0,1,,False,52086,10000,0.38959836959838867
7,75.0,15,25.0,1,,False,65992,10000,0.4622218608856201
8,12.5,3,25.0,2,"{2, 6}",True,7,1,0.0
8,25.0,7,25.0,2,,False,81995,10000,0.4771113395690918
8,50.0,14,25.0,2,,False,111757,10000,0.6052703857421875
8,75.0,21,25.0,2,,False,141183,10000,0.716193675994873
9,12.5,4,25.0,2,,False,67516,10000,0.4262580871582031
9,25.0,9,25.0,2,,False,85248,10000,0.5143682956695557
9,50.0,18,25.0,2,,False,121121,10000,0.6814827919006348
9,75.0,27,25.0,2,,False,154056,10000,0.8658061027526855
10,12.5,5,25.0,2,,False,66542,10000,0.45296144485473633
10,25.0,11,25.0,2,,False,92494,10000,0.5611000061035156
10,50.0,22,25.0,2,,False,130613,10000,0.7751691341400146
10,75.0,33,25.0,2,,False,166929,10000,0.9924650192260742
11,12.5,6,25.0,2,,False,68595,10000,0.5298051834106445
11,25.0,13,25.0,2,,False,100308,10000,0.6532580852508545
11,50.0,27,25.0,2,,False,146844,10000,0.8986790180206299
11,75.0,41,25.0,2,,False,186367,10000,1.103022575378418
12,12.5,8,25.0,3,,False,111049,10000,0.6870973110198975
