num_vertices,edge_percentage,num_edges,k_percentage,k,vertex_cover,is_vertex_cover,num_operations,num_solutions_tested,time
4,12.5,0,50.0,2,,False,0,1,0.0
4,25.0,1,50.0,2,,False,3,1,0.0
4,50.0,3,50.0,2,"{1, 3}",True,13,2,0.0
4,75.0,4,50.0,2,"{1, 2}",True,8,1,0.0
5,12.5,1,50.0,2,,False,3,1,0.0
5,25.0,2,50.0,2,"{0, 2}",True,6,1,0.0
5,50.0,5,50.0,2,"{1, 4}",True,53,7,0.0
5,75.0,7,50.0,2,,False,91775,10000,0.43714189529418945
6,12.5,1,50.0,3,,False,3,1,0.0
6,25.0,3,50.0,3,,False,7,1,0.0
6,50.0,7,50.0,3,"{0, 1, 5}",True,72,6,0.001035451889038086
6,75.0,11,50.0,3,,False,151514,10000,0.6160407066345215
7,12.5,2,50.0,3,,False,4,1,0.0
7,25.0,5,50.0,3,,False,9,1,0.0009996891021728516
7,50.0,10,50.0,3,,False,138183,10000,0.625838041305542
7,75.0,15,50.0,3,,False,172647,10000,0.7168095111846924
8,12.5,3,50.0,4,,False,9,1,0.0
8,25.0,7,50.0,4,"{1, 3, 4, 6}",True,15,1,0.0
8,50.0,14,50.0,4,,False,198158,10000,0.8117897510528564
8,75.0,21,50.0,4,,False,250064,10000,0.9650475978851318
9,12.5,4,50.0,4,,False,10,1,0.0
9,25.0,9,50.0,4,"{8, 1, 4, 6}",True,17,1,0.0
9,50.0,18,50.0,4,,False,219168,10000,1.0203962326049805
9,75.0,27,50.0,4,,False,277827,10000,1.1384267807006836
10,12.5,5,50.0,5,,False,13,1,0.0
10,25.0,11,50.0,5,"{2, 3, 4, 6, 8}",True,21,1,0.0
10,50.0,22,50.0,5,,False,281875,10000,1.1948096752166748
10,75.0,33,50.0,5,,False,361100,10000,1.3943374156951904
11,12.5,6,50.0,5,"{0, 1, 2, 6, 10}",True,16,1,0.0010001659393310547
11,25.0,13,50.0,5,"{2, 3, 7, 8, 10}",True,174,8,0.0009992122650146484
11,50.0,27,50.0,5,,False,315920,10000,1.3944966793060303
11,75.0,41,50.0,5,,False,405728,10000,1.6052143573760986
12,12.5,8,50.0,6,,False,18,1,0.0010004043579101562
12,25.0,16,50.0,6,"{1, 2, 3, 4, 8, 11}",True,54,2,0.0005190372467041016
12,50.0,33,50.0,6,,False,392585,10000,1.6938776969909668
12,75.0,49,50.0,6,,False,506265,10000,2.0042550563812256
13,12.5,9,50.0,6,,False,19,1,0.0
13,25.0,19,50.0,6,"{1, 2, 3, 4, 10, 11}",True,31,1,0.0
13,50.0,39,50.0,6,,False,420542,10000,1.8107991218566895
13,75.0,58,50.0,6,,False,552290,10000,2.1984243392944336
14,12.5,11,50.0,7,"{1, 2, 3, 8, 10, 11, 13}",True,25,1,0.0010004043579101562
14,25.0,22,50.0,7,,False,205,6,0.0005419254302978516
14,50.0,45,50.0,7,,False,508733,10000,2.2893283367156982
14,75.0,68,50.0,7,,False,672684,10000,2.6046266555786133
15,12.5,13,50.0,7,,False,77,3,0.0
15,25.0,26,50.0,7,,False,359291,10000,1.6832151412963867
15,50.0,52,50.0,7,,False,542194,10000,2.2664833068847656
15,75.0,78,50.0,7,,False,726112,10000,2.9206881523132324
16,12.5,15,50.0,8,"{0, 5, 6, 7, 8, 9, 10, 12}",True,31,1,0.0009992122650146484
16,25.0,30,50.0,8,,False,426318,10000,1.9443860054016113
16,50.0,60,50.0,8,,False,640757,10000,2.780968189239502
16,75.0,90,50.0,8,,False,860055,10000,3.4313197135925293
17,12.5,17,50.0,8,,False,31,1,0.0
17,25.0,34,50.0,8,,False,449492,10000,2.1647074222564697
17,50.0,68,50.0,8,,False,686754,10000,3.0131990909576416
17,75.0,102,50.0,8,,False,925475,10000,3.755108594894409
18,12.5,19,50.0,9,,False,35,1,0.0
18,25.0,38,50.0,9,,False,508250,10000,2.4490773677825928
18,50.0,76,50.0,9,,False,793199,10000,3.613565683364868
18,75.0,114,50.0,9,,False,1065315,10000,4.315474033355713
19,12.5,21,50.0,9,"{0, 4, 5, 6, 7, 11, 14, 15, 17}",True,785,21,0.004939556121826172
