num_vertices,edge_percentage,num_edges,k_percentage,k,vertex_cover,is_vertex_cover,num_operations,num_solutions_tested,time
4,12.5,0,75.0,3,set(),True,0,1,0.0
4,25.0,1,75.0,3,{2},True,3,2,0.0
4,50.0,3,75.0,3,"{1, 2}",True,7,3,0.0
4,75.0,4,75.0,3,"{1, 3}",True,8,3,0.0
5,12.5,1,75.0,3,{2},True,3,2,0.0
5,25.0,2,75.0,3,{1},True,4,2,0.0
5,50.0,5,75.0,3,"{0, 1, 4}",True,11,3,0.0
5,75.0,7,75.0,3,"{1, 3, 4}",True,13,3,0.0
6,12.5,1,75.0,4,{2},True,3,2,0.0
6,25.0,3,75.0,4,"{1, 2}",True,7,3,0.0
6,50.0,7,75.0,4,,False,14,4,0.0
6,75.0,11,75.0,4,,False,18,4,0.0
7,12.5,2,75.0,5,"{1, 2}",True,6,3,0.0010025501251220703
7,25.0,5,75.0,5,"{1, 5}",True,9,3,0.0
7,50.0,10,75.0,5,"{1, 3, 4, 5, 6}",True,20,5,0.0
7,75.0,15,75.0,5,,False,24,5,0.0
8,12.5,3,75.0,6,"{2, 7}",True,7,3,0.0
8,25.0,7,75.0,6,"{0, 2, 3, 4, 7}",True,17,6,0.0
8,50.0,14,75.0,6,"{0, 1, 2, 4, 5, 7}",True,26,6,0.0
8,75.0,21,75.0,6,,False,32,6,0.0
9,12.5,4,75.0,6,"{1, 4, 7}",True,10,4,0.0
9,25.0,9,75.0,6,"{0, 2, 3, 4, 6}",True,19,6,0.0030252933502197266
9,50.0,18,75.0,6,"{1, 2, 3, 5, 7, 8}",True,30,6,0.0
9,75.0,27,75.0,6,,False,37,6,0.0
10,12.5,5,75.0,7,"{8, 1, 4, 7}",True,13,5,0.0
10,25.0,11,75.0,7,"{2, 3, 4, 6, 8}",True,21,6,0.0
10,50.0,22,75.0,7,,False,35,7,0.0
10,75.0,33,75.0,7,,False,46,7,0.0
11,12.5,6,75.0,8,"{1, 2, 4, 7, 8}",True,16,6,0.001001596450805664
11,25.0,13,75.0,8,"{2, 3, 4, 6, 8}",True,23,6,0.0
11,50.0,27,75.0,8,"{0, 1, 3, 4, 5, 7, 9, 10}",True,43,8,0.0009980201721191406
11,75.0,41,75.0,8,,False,56,8,0.0
