num_vertices,edge_percentage,num_edges,k_percentage,k,vertex_cover,is_vertex_cover,num_operations,num_solutions_tested,time
4,12.5,0,50.0,2,,False,0,1,0.0
4,25.0,1,50.0,2,,False,3,1,0.0
4,50.0,3,50.0,2,"{1, 2}",True,7,1,0.0008499622344970703
4,75.0,4,50.0,2,"{1, 2}",True,8,1,0.0
5,12.5,1,50.0,2,,False,3,1,0.0
5,25.0,2,50.0,2,,False,4,1,0.0
5,50.0,5,50.0,2,"{1, 4}",True,48,6,0.0009987354278564453
5,75.0,7,50.0,2,,False,91800,10000,0.43167591094970703
6,12.5,1,50.0,3,,False,3,1,0.0
6,25.0,3,50.0,3,"{0, 2, 5}",True,9,1,0.0
6,50.0,7,50.0,3,"{1, 4, 5}",True,59,5,0.0
6,75.0,11,50.0,3,,False,151472,10000,0.6537189483642578
7,12.5,2,50.0,3,,False,4,1,0.0
7,25.0,5,50.0,3,"{1, 2, 3}",True,11,1,0.0
7,50.0,10,50.0,3,,False,138255,10000,0.6204450130462646
7,75.0,15,50.0,3,,False,172673,10000,0.719959020614624
8,12.5,3,50.0,4,,False,7,1,0.0
8,25.0,7,50.0,4,"{2, 3, 6, 7}",True,15,1,0.0
8,50.0,14,50.0,4,,False,198183,10000,0.8572406768798828
8,75.0,21,50.0,4,,False,249919,10000,1.1690618991851807
9,12.5,4,50.0,4,,False,10,1,0.0
9,25.0,9,50.0,4,"{0, 1, 4, 6}",True,252,16,0.002004861831665039
9,50.0,18,50.0,4,,False,219181,10000,0.9987607002258301
9,75.0,27,50.0,4,,False,277961,10000,1.2414603233337402
10,12.5,5,50.0,5,,False,13,1,0.0
10,25.0,11,50.0,5,"{2, 3, 4, 7, 8}",True,80,4,0.0
10,50.0,22,50.0,5,,False,281858,10000,1.1461784839630127
10,75.0,33,50.0,5,,False,361004,10000,1.5459773540496826
11,12.5,6,50.0,5,,False,14,1,0.0
11,25.0,13,50.0,5,"{2, 3, 7, 8, 10}",True,110,5,0.00162506103515625
11,50.0,27,50.0,5,,False,315746,10000,1.4936363697052002
11,75.0,41,50.0,5,,False,406065,10000,2.8570499420166016
12,12.5,8,50.0,6,"{2, 3, 4, 6, 7, 8}",True,20,1,0.0
12,25.0,16,50.0,6,"{1, 3, 4, 7, 10, 11}",True,28,1,0.001001119613647461
12,50.0,33,50.0,6,,False,391925,10000,2.804656982421875
12,75.0,49,50.0,6,,False,505870,10000,2.2729592323303223
13,12.5,9,50.0,6,,False,19,1,0.0
13,25.0,19,50.0,6,"{0, 2, 3, 4, 8, 11}",True,117,4,0.0
13,50.0,39,50.0,6,,False,420675,10000,1.8825244903564453
13,75.0,58,50.0,6,,False,552418,10000,2.311711549758911
14,12.5,11,50.0,7,,False,23,1,0.0009922981262207031
14,25.0,22,50.0,7,"{0, 2, 3, 8, 10, 11, 13}",True,36,1,0.0
14,50.0,45,50.0,7,,False,508033,10000,2.1479103565216064
14,75.0,68,50.0,7,,False,672444,10000,2.687858819961548
15,12.5,13,50.0,7,"{1, 3, 4, 5, 10, 11, 14}",True,27,1,0.0
15,25.0,26,50.0,7,,False,359011,10000,1.714799404144287
15,50.0,52,50.0,7,,False,542218,10000,2.3623712062835693
15,75.0,78,50.0,7,,False,725679,10000,2.9107911586761475
16,12.5,15,50.0,8,,False,29,1,0.0
16,25.0,30,50.0,8,,False,425951,10000,1.9947166442871094
16,50.0,60,50.0,8,,False,640361,10000,2.6919662952423096
16,75.0,90,50.0,8,,False,859894,10000,3.4152095317840576
17,12.5,17,50.0,8,"{0, 3, 5, 7, 8, 9, 11, 14}",True,33,1,0.0
17,25.0,34,50.0,8,,False,449753,10000,2.1718497276306152
17,50.0,68,50.0,8,,False,686883,10000,3.579869508743286
17,75.0,102,50.0,8,,False,926516,10000,3.907637119293213
18,12.5,19,50.0,9,,False,33,1,0.0
18,25.0,38,50.0,9,,False,508169,10000,2.6293509006500244
18,50.0,76,50.0,9,,False,793211,10000,4.3080291748046875
18,75.0,114,50.0,9,,False,1065605,10000,5.737539291381836
19,12.5,21,50.0,9,"{3, 5, 6, 7, 9, 14, 15, 16, 17}",True,825,22,0.0075168609619140625
