num_vertices,edge_percentage,num_edges,k_percentage,k,vertex_cover,is_vertex_cover,num_operations,num_solutions_tested,time
4,12.5,0,12.5,0,set(),True,0,1,0.0
4,25.0,1,12.5,0,,False,0,10000,0.08004140853881836
4,50.0,3,12.5,0,,False,0,10000,0.1074516773223877
4,75.0,4,12.5,0,,False,0,10000,0.12096762657165527
5,12.5,1,12.5,0,,False,0,10000,0.09052705764770508
5,25.0,2,12.5,0,,False,0,10000,0.10218095779418945
5,50.0,5,12.5,0,,False,0,10000,0.1401519775390625
5,75.0,7,12.5,0,,False,0,10000,0.16608929634094238
6,12.5,1,12.5,0,,False,0,10000,0.09375500679016113
6,25.0,3,12.5,0,,False,0,10000,0.12087893486022949
6,50.0,7,12.5,0,,False,0,10000,0.1702580451965332
6,75.0,11,12.5,0,,False,0,10000,0.22962331771850586
7,12.5,2,12.5,0,,False,0,10000,0.1202852725982666
7,25.0,5,12.5,0,,False,0,10000,0.15697216987609863
7,50.0,10,12.5,0,,False,0,10000,0.22465848922729492
7,75.0,15,12.5,0,,False,0,10000,0.27344679832458496
8,12.5,3,12.5,1,,False,33357,10000,0.3464062213897705
8,25.0,7,12.5,1,,False,42823,10000,0.34940624237060547
8,50.0,14,12.5,1,,False,59296,10000,0.47690463066101074
8,75.0,21,12.5,1,,False,74873,10000,0.572345495223999
9,12.5,4,12.5,1,,False,35042,10000,0.32726168632507324
9,25.0,9,12.5,1,,False,44352,10000,0.4291098117828369
9,50.0,18,12.5,1,,False,63468,10000,0.5647099018096924
9,75.0,27,12.5,1,,False,80754,10000,0.6901397705078125
10,12.5,5,12.5,1,,False,34000,10000,0.3546473979949951
10,25.0,11,12.5,1,,False,48122,10000,0.4547452926635742
10,50.0,22,12.5,1,,False,67784,10000,0.613140344619751
10,75.0,33,12.5,1,,False,87330,10000,0.7950246334075928
11,12.5,6,12.5,1,,False,35053,10000,0.38829851150512695
11,25.0,13,12.5,1,,False,52327,10000,0.48143601417541504
11,50.0,27,12.5,1,,False,76771,10000,0.7144949436187744
11,75.0,41,12.5,1,,False,97300,10000,0.9447336196899414
12,12.5,8,12.5,1,,False,38832,10000,0.4426393508911133
12,25.0,16,12.5,1,,False,53672,10000,0.585989236831665
12,50.0,33,12.5,1,,False,80420,10000,0.860832691192627
12,75.0,49,12.5,1,,False,104070,10000,1.1339356899261475
13,12.5,9,12.5,1,,False,42141,10000,0.6198744773864746
13,25.0,19,12.5,1,,False,58177,10000,0.6747250556945801
13,50.0,39,12.5,1,,False,84790,10000,1.130385398864746
13,75.0,58,12.5,1,,False,111815,10000,1.2698564529418945
14,12.5,11,12.5,1,,False,42699,10000,0.5357818603515625
14,25.0,22,12.5,1,,False,63349,10000,0.7392642498016357
14,50.0,45,12.5,1,,False,90756,10000,1.0295464992523193
14,75.0,68,12.5,1,,False,119705,10000,1.4295706748962402
15,12.5,13,12.5,1,,False,45132,10000,0.5725712776184082
15,25.0,26,12.5,1,,False,62401,10000,0.7539358139038086
15,50.0,52,12.5,1,,False,95200,10000,1.1907212734222412
15,75.0,78,12.5,1,,False,127801,10000,1.624525547027588
16,12.5,15,12.5,2,,False,97289,10000,0.838728666305542
16,25.0,30,12.5,2,,False,131919,10000,1.069432258605957
16,50.0,60,12.5,2,,False,194200,10000,1.5717792510986328
16,75.0,90,12.5,2,,False,261869,10000,2.032564878463745
17,12.5,17,12.5,2,,False,102058,10000,0.8491392135620117
17,25.0,34,12.5,2,,False,138025,10000,1.1447999477386475
17,50.0,68,12.5,2,,False,207426,10000,1.8512413501739502
17,75.0,102,12.5,2,,False,279699,10000,2.5366768836975098
18,12.5,19,12.5,2,,False,106007,10000,0.949702262878418
18,25.0,38,12.5,2,,False,137430,10000,1.3123831748962402
18,50.0,76,12.5,2,,False,217573,10000,1.997401475906372
18,75.0,114,12.5,2,,False,291711,10000,2.634326457977295
19,12.5,21,12.5,2,,False,102348,10000,1.0100364685058594
19,25.0,42,12.5,2,,False,142976,10000,1.4149601459503174
19,50.0,85,12.5,2,,False,225226,10000,2.6528587341308594
19,75.0,128,12.5,2,,False,307190,10000,2.9227213859558105
20,12.5,23,12.5,2,,False,102486,10000,1.0327324867248535
20,25.0,47,12.5,2,,False,146450,10000,1.4397056102752686
20,50.0,95,12.5,2,,False,235759,10000,2.3593406677246094
20,75.0,142,12.5,2,,False,323597,10000,3.775639295578003
21,12.5,26,12.5,2,,False,108214,10000,1.1190299987792969
21,25.0,52,12.5,2,,False,152940,10000,1.4978699684143066
21,50.0,105,12.5,2,,False,248158,10000,2.487607955932617
21,75.0,157,12.5,2,,False,337436,10000,3.5511279106140137
22,12.5,28,12.5,2,,False,107120,10000,1.2125403881072998
22,25.0,57,12.5,2,,False,158290,10000,1.5974271297454834
22,50.0,115,12.5,2,,False,254167,10000,3.4343035221099854
22,75.0,173,12.5,2,,False,352239,10000,4.820339679718018
23,12.5,31,12.5,2,,False,113364,10000,1.3706235885620117
23,25.0,63,12.5,2,,False,168563,10000,2.178684711456299
23,50.0,126,12.5,2,,False,265710,10000,3.255617141723633
23,75.0,189,12.5,2,,False,365051,10000,4.311094522476196
24,12.5,34,12.5,3,,False,167878,10000,1.5798404216766357
24,25.0,69,12.5,3,,False,253049,10000,2.3455090522766113
24,50.0,138,12.5,3,,False,406088,10000,3.890054225921631
24,75.0,207,12.5,3,,False,561987,10000,5.143770933151245
25,12.5,37,12.5,3,,False,174723,10000,1.7255058288574219
25,25.0,75,12.5,3,,False,260900,10000,2.489030361175537
25,50.0,150,12.5,3,,False,422381,10000,4.084902763366699
25,75.0,225,12.5,3,,False,587416,10000,5.508727788925171
26,12.5,40,12.5,3,,False,172883,10000,1.888786792755127
26,25.0,81,12.5,3,,False,265777,10000,2.7315797805786133
26,50.0,162,12.5,3,,False,434670,10000,4.297980785369873
26,75.0,243,12.5,3,,False,607183,10000,5.757554292678833
27,12.5,43,12.5,3,,False,181712,10000,1.8532884120941162
27,25.0,87,12.5,3,,False,267415,10000,2.8283028602600098
27,50.0,175,12.5,3,,False,451167,10000,4.461219549179077
27,75.0,263,12.5,3,,False,631854,10000,6.254077196121216
28,12.5,47,12.5,3,,False,184080,10000,1.9677729606628418
28,25.0,94,12.5,3,,False,280772,10000,3.077929735183716
28,50.0,189,12.5,3,,False,464411,10000,4.848172903060913
28,75.0,283,12.5,3,,False,651746,10000,6.702675819396973
29,12.5,50,12.5,3,,False,192080,10000,2.0736277103424072
29,25.0,101,12.5,3,,False,283734,10000,3.036940336227417
29,50.0,203,12.5,3,,False,474443,10000,5.198243141174316
29,75.0,304,12.5,3,,False,674157,10000,7.113222599029541
30,12.5,54,12.5,3,,False,193651,10000,2.15474534034729
30,25.0,108,12.5,3,,False,292486,10000,3.358217477798462
30,50.0,217,12.5,3,,False,494259,10000,5.367802143096924
30,75.0,326,12.5,3,,False,697619,10000,7.574161767959595
31,12.5,58,12.5,3,,False,194180,10000,2.316525459289551
31,25.0,116,12.5,3,,False,303309,10000,3.675372362136841
31,50.0,232,12.5,3,,False,511327,10000,6.026439666748047
31,75.0,348,12.5,3,,False,721083,10000,8.35361385345459
32,12.5,62,12.5,4,,False,272765,10000,2.8496408462524414
32,25.0,124,12.5,4,,False,402033,10000,4.061870336532593
32,50.0,248,12.5,4,,False,684820,10000,6.455049753189087
32,75.0,372,12.5,4,,False,971050,10000,8.983827829360962
