num_vertices,12.5,25.0,50.0,75.0
4,0,3,36601,42644
5,3,4,42037,50003
6,3,36644,47383,59172
7,10,44075,51976,66041
8,31,81839,111905,141251
9,67509,85352,121486,154006
10,66481,92626,130687,167075
11,68555,100080,146506,186113
12,111190,151444,223599,288139
13,119461,163285,236648,311503
14,121095,175437,254249,335600
15,128458,175767,267087,359515
16,181071,245995,366027,492514
17,189316,257653,391333,526613
18,196745,261367,411751,551562
19,192327,271898,427668,583000
20,236227,341553,547089,750072
21,250450,356419,577837,785397
22,250690,369753,594605,821955
23,264280,392494,621993,855557
24,315568,473772,762384,1056559
25,328887,490329,794705,1103083
26,328809,500785,820163,1144234
27,343756,507384,852363,1194855
28,400902,608906,1008143,1412788
29,418302,618188,1034512,1464170
30,423150,639187,1079835,1519957
31,426836,663536,1116253,1574073
32,508882,756061,1286072,1822809
